idx,text,label
2061,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,0
2062,The battery is for mr adewale my uncle. Aka Egbon,1
2063,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",1
2064,I am taking you for italian food. How about a pretty dress with no panties? :),1
2065,I had askd u a question some hours before. Its answer,1
2066,If u dun drive then how i go 2 sch.,1
2067,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,1
2068,There are no other charges after transfer charges and you can withdraw anyhow you like,1
2069,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,1
2070,Doing project w frens lor. ,1
2071,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,1
2072,Enjoy urself tmr...,1
2073,Lol no. U can trust me.,1
2074,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,1
2075,R we going with the  &lt;#&gt;  bus?,1
2076,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,0
2077,"Sorry, I'll call later",1
2078,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,1
2079,"I can probably come by, everybody's done around  &lt;#&gt;  right?",1
2080,Got meh... When?,1
2081,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",1
2082,"Sorry, I'll call later ok bye",1
2083,I know girls always safe and selfish know i got it pa. Thank you. good night.,1
2084,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,1
2085,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",1
2086,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,1
2087,No go. No openings for that room 'til after thanksgiving without an upcharge.,1
2088,Hmmm:)how many players selected?,1
2089,I cant pick the phone right now. Pls send a message,1
2090,"Hey babe, my friend had to cancel, still up for a visit ?",1
2091,Ill call you evening ill some ideas.,1
2092,K..k:)how about your training process?,1
2093,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,1
2094,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",0
2095,I am in a marriage function,1
2096,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,1
2097,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,1
2098,I will come to ur home now,1
2099,Yes i will be there. Glad you made it.,1
2100,:-( that's not v romantic!,1
2101,I know complain num only..bettr directly go to bsnl offc nd apply for it..,1
2102,Ha ha - had popped down to the loo when you hello-ed me. Hello!,1
2103,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",1
2104,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,1
2105,What's the significance?,1
2106,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,0
2107,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,1
2108,"Well, i'm glad you didn't find it totally disagreeable ... Lol",1
2109,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,1
2110,"Me, i dont know again oh",1
2111,You have got tallent but you are wasting.,1
2112,If You mean the website. Yes.,1
2113,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",1
2114,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,1
2115,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,1
2116,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,0
2117,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",1
2118,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,0
2119,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",1
2120,So no messages. Had food?,1
2121,Yes:)from last week itself i'm taking live call.,1
2122,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,0
2123,I'm wif him now buying tix lar...,1
2124,Am okay. Will soon be over. All the best,1
2125,Then why you not responding,1
2126,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,1
2127,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",1
2128,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",1
2129,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",0
2130,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,1
2131,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",0
2132,How much i gave to you. Morning.,1
2133,I'm in inside office..still filling forms.don know when they leave me.,1
2134,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,0
2135,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",1
2136,Yo! Howz u? girls never rang after india. L,1
2137,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",1
2138,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",1
2139,Just sleeping..and surfing,1
2140,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,0
2141,Yo theres no class tmrw right?,1
2142,Ü ready then call me...,1
2143,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,0
2144,Mine here like all fr china then so noisy.,1
2145,Reckon need to be in town by eightish to walk from * carpark.,1
2146,Si si. I think ill go make those oreo truffles.,1
2147,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",1
2148,Convey my regards to him,1
2149,Wait 2 min..stand at bus stop,1
2150,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",1
2151,Thanks love. But am i doing torch or bold.,1
2152,She.s find. I sent you an offline message to know how anjola's now.,1
2153,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",1
2154,PICK UR FONE UP NOW U DUMB?,1
2155,No need to buy lunch for me.. I eat maggi mee..,1
2156,Nah im goin 2 the wrks with j wot bout u?,1
2157,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,1
2158,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,1
2159,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,0
2160,"Ok da, i already planned. I wil pick you.",1
2161,Sorry de i went to shop.,1
2162,Send to someone else :-),1
2163,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",1
2164,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,1
2165,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,1
2166,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",1
2167,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",0
2168,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,0
2169,they released another Italian one today and it has a cosign option,1
2170,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,0
2171,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,1
2172,Yeah confirmed for you staying at  that weekend,1
2173,K.k:)when are you going?,1
2174,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",1
2175,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,1
2176,Hmm thinking lor...,1
2177,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",1
2178,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,1
2179,Pls accept me for one day. Or am begging you change the number.,1
2180,", how's things? Just a quick question.",1
2181,"Sorry,  in meeting I'll call you later",1
2182,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),1
2183,What you need. You have a person to give na.,1
2184,"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""",1
2185,You dont know you jabo me abi.,1
2186,jay says he'll put in  &lt;#&gt;,1
2187,Jordan got voted out last nite!,1
2188,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",1
2189,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",0
2190,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),1
2191,Howz that persons story,1
2192,Can you just come in for a sec? There's somebody here I want you to see,1
2193,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,0
2194,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",1
2195,Or ill be a little closer like at the bus stop on the same street,1
2196,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,1
2197,I'm awake oh. What's up.,1
2198,Good morning princess! How are you?,1
2199,U still painting ur wall?,1
2200,The bus leaves at  &lt;#&gt; ,1
2201,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,1
2202,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,1
2203,I attended but nothing is there.,1
2204,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,1
2205,U come n search tat vid..not finishd..,1
2206,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,0
2207,I am going to sleep. I am tired of travel.,1
2208,Love you aathi..love u lot..,1
2209,Why you Dint come with us.,1
2210,But i'll b going 2 sch on mon. My sis need 2 take smth.,1
2211,"Now, whats your house # again ? And do you have any beer there ?",1
2212,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,1
2213,"Ok omw now, you at castor?",1
2214,Ok... Take ur time n enjoy ur dinner...,1
2215,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",1
2216,How's ur paper?,1
2217,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,1
2218,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",1
2219,So wat's da decision?,1
2220,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0
2221,There is no sense in my foot and penis.,1
2222,You're right I have now that I think about it,1
2223,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,1
2224,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",1
2225,Gd luck 4 ur exams :-),1
2226,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",0
2227,"What i mean was i left too early to check, cos i'm working a 9-6.",1
2228,Ya! when are ü taking ure practical lessons? I start in june..  ,1
2229,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,0
2230,Nope... C ü then...,1
2231,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",1
2232,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",1
2233,It is only yesterday true true.,1
2234," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",1
2235,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,1
2236,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",1
2237,Still otside le..u come 2morrow maga..,1
2238,Aight sorry I take ten years to shower. What's the plan?,1
2239,If india win or level series means this is record:),1
2240,Wait.i will come out.. &lt;#&gt;  min:),1
2241,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",1
2242,Ya:)going for restaurant..,1
2243,Yup,1
2244,But i haf enuff space got like 4 mb...,1
2245,Hey happy birthday...,1
2246,Nan sonathaya soladha. Why boss?,1
2247,There bold 2  &lt;#&gt; . Is that yours,1
2248,"Me also da, i feel yesterday night  wait til 2day night dear.",1
2249,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",1
2250,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,1
2251,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,0
2252, &lt;#&gt;  mins but i had to stop somewhere first.,1
2253,I will come tomorrow di,1
2254,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",1
2255,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,0
2256,U calling me right? Call my hand phone...,1
2257,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,1
2258,K.then any other special?,1
2259,How will I creep on you now? ;_;,1
2260,Blank is Blank. But wat is blank? Lol,1
2261,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,0
2262,When're you guys getting back? G said you were thinking about not staying for mcr,1
2263,Ok.,1
2264,"K, wat s tht incident?",1
2265,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,1
2266,when you and derek done with class?,1
2267,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,1
2268,"I‘ve got some salt, you can rub it in my open wounds if you like!",1
2269,G wants to know where the fuck you are,1
2270,Ok i msg u b4 i leave my house.,1
2271,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,1
2272,Which channel:-):-):):-).,1
2273,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,1
2274,Okay. I've seen it. So i should pick it on friday?,1
2275,Ok lor. I'm in town now lei.,1
2276,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",0
2277,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,1
2278,3 pa but not selected.,1
2279,Check audrey's status right now,1
2280,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",1
2281,Ok lor... Or u wan me go look 4 u?,1
2282,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,1
2283,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,1
2284,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,1
2285,How much you got for cleaning,1
2286,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,1
2287,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,1
2288,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",0
2289,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",1
2290,And maybe some pressies,1
2291,I finished my lunch already. U wake up already?,1
2292,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,0
2293,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,0
2294,Tell them the drug dealer's getting impatient,1
2295,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,1
2296,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",0
2297,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,1
2298,Thank u!,1
2299,Pls help me tell Ashley that i cant find her number oh,1
2300,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,1
2301,He remains a bro amongst bros,1
2302,"Whatever, juliana. Do whatever you want.",1
2303,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,1
2304,I remain unconvinced that this isn't an elaborate test of my willpower,1
2305,I'm thinking that chennai forgot to come for auction..,1
2306,Watching tv lor. Nice one then i like lor.,1
2307,I cant pick the phone right now. Pls send a message,1
2308,Yup i've finished c ü there...,1
2309,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,1
2310,"Yeah, probably here for a while",1
2311,Ü takin linear algebra today?,1
2312,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",1
2313,I'll probably be by tomorrow (or even later tonight if something's going on),1
2314,How are you with moneY...as in to you...money aint a thing....how are you sha!,1
2315,Hi! This is Roger from CL. How are you?,1
2316,have got * few things to do. may be in * pub later.,1
2317,Want to finally have lunch today?,1
2318,Genius what's up. How your brother. Pls send his number to my skype.,1
2319,I love you both too :-),1
2320,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",1
2321,Ok i go change also...,1
2322,Yar lor... How u noe? U used dat route too?,1
2323,Doing my masters. When will you buy a bb cos i have for sale and how's bf,1
2324,"Sorry, I'll call later in meeting.",1
2325,It certainly puts things into perspective when something like this happens,1
2326,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",1
2327,Hi..i got the money da:),1
2328,Lol they were mad at first but then they woke up and gave in.,1
2329,"I think we're going to finn's now, come",1
2330,Where you. What happen,1
2331,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,0
2332,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",1
2333,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,0
2334,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",1
2335,K..k..i'm also fine:)when will you complete the course?,1
2336,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",1
2337,Studying. But i.ll be free next weekend.,1
2338,:-) yeah! Lol. Luckily i didn't have a starring role like you!,1
2339,I keep ten rs in my shelf:) buy two egg.,1
2340,So when do you wanna gym harri,1
2341,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",1
2342,Me too! Have a lovely night xxx,1
2343,Where r we meeting?,1
2344,I am late. I will be there at,1
2345,We're finally ready fyi,1
2346,Ok lor ü reaching then message me.,1
2347,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,1
2348,No current and food here. I am alone also,1
2349,No dear i was sleeping :-P,1
2350,Joy's father is John. Then John is the NAME of Joy's father. Mandan,1
2351,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,1
2352,I had it already..sabarish asked me to go..,1
2353,Umma. Did she say anything,1
2354,Why de. You looking good only:-)..,1
2355,In that case I guess I'll see you at campus lodge,1
2356,I think i am disturbing her da,1
2357,"As usual..iam fine, happy &amp; doing well..:)",1
2358,Aiyar sorry lor forgot 2 tell u...,1
2359,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,1
2360,Try neva mate!!,1
2361,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,0
2362,Xy trying smth now. U eat already? We havent...,1
2363,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,1
2364,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,1
2365,Ü comin to fetch us oredi...,1
2366,Are you willing to go for apps class.,1
2367,I'm okay. Chasing the dream. What's good. What are you doing next.,1
2368,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",1
2369,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,1
2370,My birthday is on feb  &lt;#&gt;  da. .,1
2371,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,1
2372,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,1
2373,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,1
2374,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",1
2375,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,1
2376,But i have to. I like to have love and arrange.,1
2377,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,1
2378,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,1
2379,Thank god they are in bed!,1
2380,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",1
2381,No prob. I will send to your email.,1
2382,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",1
2383,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",1
2384,Oh :-)only 4 outside players allowed to play know,1
2385,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,0
2386,No need to ke qi... Ü too bored izzit y suddenly thk of this...,1
2387,"Until 545 lor... Ya, can go 4 dinner together...",1
2388,When/where do I pick you up,1
2389,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,0
2390,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",0
2391,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",1
2392,Want to send me a virtual hug?... I need one,1
2393,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",1
2394,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",1
2395,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,0
2396,"Like  &lt;#&gt; , same question",1
2397,Yes.mum lookin strong:),1
2398,Kinda. First one gets in at twelve! Aah. Speak tomo,1
2399,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",1
2400,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,0
2401,Call me when u're done...,1
2402,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",0
2403,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",1
2404,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,1
2405,Ok. But i finish at 6.,1
2406,Hey whats up? U sleeping all morning?,1
2407,Yes just finished watching days of our lives. I love it.,1
2408,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,1
2409,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",1
2410,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,1
2411,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,1
2412,Sorry da thangam.it's my mistake.,1
2413,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,0
2414,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,0
2415,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,1
2416,No way I'm going back there!,1
2417,You didnt complete your gist oh.,1
2418,"Yeah, where's your class at?",1
