,guid,gold,sm,en
1777,1175,0,[0.98185054 0.01814946],0.09074701108287186
1778,172,1,[0.01515334 0.98484666],0.07852338637013312
1779,2235,0,[0.77184819 0.22815181],0.537033484840022
1780,2671,0,[0.98656719 0.01343281],0.0712383343741471
1781,976,0,[0.99426907 0.00573093],0.03529682717958437
1782,1324,0,[0.99344969 0.00655031],0.03946533572423133
1783,1873,0,[0.99264308 0.00735692],0.04346783574476627
1784,941,0,[0.48785337 0.51214663],0.6928520702546553
1785,1190,0,[0.98822853 0.01177147],0.06399167154528002
1786,3385,0,[0.98793002 0.01206998],0.06531036367673763
1787,1869,0,[0.99442622 0.00557378],0.03448436701964544
1788,969,0,[0.99456828 0.00543172],0.033746085869186475
1789,2017,0,[0.93978199 0.06021801],0.2275669752378276
1790,2298,0,[0.99200519 0.00799481],0.04656940647955664
1791,1329,0,[0.98992625 0.01007375],0.056340168052356435
1792,1743,0,[0.99413086 0.00586914],0.03600781727275181
1793,786,1,[0.00987453 0.99012547],0.05542420751576925
1794,470,1,[0.03944194 0.96055806],0.16616653703853346
1795,3037,0,[0.99312814 0.00687186],0.041072282951789336
1796,1797,0,[0.98368197 0.01631803],0.08334076845438249
1797,2645,0,[0.99356459 0.00643541],0.03888735594275196
1798,721,1,[0.01716081 0.98283919],0.08677356851486641
1799,1479,0,[0.99118336 0.00881664],0.050490177131275696
1800,1381,0,[0.98674299 0.01325701],0.07048184726754957
1801,1712,0,[0.98571649 0.01428351],0.07486662508446
1802,2532,0,[0.98755696 0.01244304],0.06694786260489372
1803,154,1,[0.79211061 0.20788939],0.5111468104467813
1804,1087,0,[0.98650157 0.01349843],0.07152009005787482
1805,1965,0,[0.9890246 0.0109754],0.060437035302193964
1806,1222,0,[0.99561104 0.00438896],0.028205486143169138
1807,2415,0,[0.9753399 0.0246601],0.11565921733956672
1808,1457,0,[0.99147771 0.00852229],0.049095198215699784
1809,295,1,[0.0219366 0.9780634],0.10548322671142936
1810,2672,0,[0.97105681 0.02894319],0.13104917534487653
1811,1062,0,[0.68272192 0.31727808],0.6248007030367208
1812,583,1,[0.01437257 0.98562743],0.07524346957685489
1813,1096,0,[0.99075525 0.00924475],0.05250149233238275
1814,678,1,[0.01052771 0.98947229],0.05841258865285503
1815,1946,0,[0.98267638 0.01732362],0.08743181082293207
1816,1695,0,[0.9942842 0.0057158],0.035218806606627386
1817,1464,0,[0.9935214 0.0064786],0.03910483835018984
1818,1302,0,[0.99689654 0.00310346],0.02102186825580574
1819,872,0,[0.99349042 0.00650958],0.039260719418238645
1820,357,1,[0.25058712 0.74941288],0.5629792383291856
1821,3155,0,[0.92194796 0.07805204],0.2739858064552978
1822,81,1,[0.02135243 0.97864757],0.1032568575224323
1823,2477,0,[0.98849727 0.01150273],0.06279796762045045
1824,111,1,[0.67096833 0.32903167],0.6334907557595729
1825,1935,0,[0.99604443 0.00395557],0.025832427029506187
1826,1716,0,[0.99496578 0.00503422],0.03166007478116562
1827,2999,0,[0.98988119 0.01011881],0.05654678527794683
1828,1106,0,[0.99543076 0.00456924],0.02917974054680597
1829,1210,0,[0.97938153 0.02061847],0.10043642808376925
1830,2787,0,[0.99706931 0.00293069],0.020019698867016003
1831,1852,0,[0.9881017 0.0118983],0.06455287493319374
1832,1967,0,[0.98985702 0.01014298],0.056657531081119324
1833,466,1,[0.06398255 0.93601745],0.2377878464503807
1834,3140,0,[0.98819446 0.01180554],0.06414256488867069
1835,63,1,[0.06502194 0.93497806],0.2405675940851349
1836,2737,0,[0.99534147 0.00465853],0.029659581173911667
1837,1456,0,[0.80354347 0.19645653],0.4954507221173267
1838,920,0,[0.99453736 0.00546264],0.03390706734571154
1839,2896,0,[0.99557238 0.00442762],0.02841504899327699
1840,599,1,[0.01280964 0.98719036],0.06854597424104612
1841,1676,0,[0.99353194 0.00646806],0.03905178256814064
1842,313,1,[0.01158017 0.98841983],0.06314259321353033
1843,88,1,[0.01651999 0.98348001],0.08416734536997117
1844,1871,0,[0.99678629 0.00321371],0.021656302474124804
1845,1949,0,[0.99273302 0.00726698],0.04302610863506476
1846,2326,0,[0.9938934 0.0061066],0.03722173489206375
1847,2065,0,[0.99384506 0.00615494],0.037467669524470976
1848,216,1,[0.01209651 0.98790349],0.06542720017452558
1849,2734,0,[0.94488245 0.05511755],0.21331634739272706
1850,1026,0,[0.98489734 0.01510266],0.0783117573015194
1851,933,0,[0.99436858 0.00563142],0.03478289438507108
1852,1057,0,[0.98752791 0.01247209],0.06707490598553459
1853,2663,0,[0.98602584 0.01397416],0.07355333744172352
1854,3116,0,[0.99256573 0.00743427],0.043846807014398664
1855,1512,0,[0.98207287 0.01792713],0.08985835221381386
1856,3440,0,[0.94285768 0.05714232],0.21903101508837095
1857,3177,0,[0.98715708 0.01284292],0.06869051759724672
1858,1571,0,[0.45708688 0.54291312],0.6894595738586684
1859,1117,0,[0.85913221 0.14086779],0.4065356476466262
1860,3045,0,[0.99351399 0.00648601],0.03914212797598647
1861,1328,0,[0.658648 0.341352],0.6419281785123782
1862,2469,0,[0.99468178 0.00531822],0.03315351435280785
1863,2746,0,[0.99285647 0.00714353],0.04241805058978646
1864,2341,0,[0.99807947 0.00192053],0.01393190078738694
1865,1180,0,[0.99310033 0.00689967],0.0412105106639375
1866,1493,0,[0.66791125 0.33208875],0.6356480005466953
1867,2219,0,[0.91198471 0.08801529],0.2979217126699807
1868,1187,0,[0.99623526 0.00376474],0.024772713219975973
1869,1566,0,[0.94758154 0.05241846],0.2055756040736459
1870,271,1,[0.04297276 0.95702724],0.17727930748244172
1871,3466,0,[0.99149615 0.00850385],0.04900745088983949
1872,1213,0,[0.99836155 0.00163845],0.012146131307345785
1873,148,1,[0.00751464 0.99248536],0.044239709984877765
1874,513,1,[0.02957539 0.97042461],0.13326308567344497
1875,159,1,[0.37407372 0.62592628],0.6610882370349621
1876,1720,0,[0.99358709 0.00641291],0.03877390601348433
1877,143,1,[0.03590868 0.96409132],0.1547162549269674
1878,547,1,[0.01245142 0.98754858],0.06698452250698994
1879,163,1,[0.00780751 0.99219249],0.04566419895322166
1880,1741,0,[0.99387465 0.00612535],0.03731718004176983
1881,3257,0,[0.97675218 0.02324782],0.11042315549555856
1882,1548,0,[0.99161476 0.00838524],0.04844218242592789
1883,3344,0,[0.99498174 0.00501826],0.031575700375537315
1884,1992,0,[0.99004985 0.00995015],0.055772338185337056
1885,735,1,[0.02265008 0.97734992],0.1081808494451837
1886,2616,0,[0.98878886 0.01121114],0.06149558336535576
1887,3350,0,[0.99629079 0.00370921],0.024462549944859857
1888,2977,0,[0.99588291 0.00411709],0.026722175790641504
1889,963,0,[0.99435565 0.00564435],0.03484973579546823
1890,957,0,[0.99414664 0.00585336],0.03592677999017727
1891,2503,0,[0.96491526 0.03508474],0.1519954426438933
1892,2667,0,[0.99067239 0.00932761],0.05288845506627062
1893,3083,0,[0.96106042 0.03893958],0.164559292635662
1894,629,1,[0.00886511 0.99113489],0.050718966400329024
1895,233,1,[0.01771448 0.98228552],0.0890057503522857
1896,1251,0,[0.98629549 0.01370451],0.07240294644086442
1897,234,1,[0.02318575 0.97681425],0.11019106157264369
1898,170,1,[0.03662594 0.96337406],0.157068785482594
1899,2686,0,[0.99463685 0.00536315],0.03338838933230681
1900,3326,0,[0.99475197 0.00524803],0.0327858762782231
1901,3032,0,[0.47161294 0.52838706],0.6915346635174945
1902,2237,0,[0.96750449 0.03249551],0.14331256897302674
1903,855,1,[0.21286048 0.78713952],0.5177220084294669
1904,1612,0,[0.99629095 0.00370905],0.02446162842745212
1905,815,1,[0.00985809 0.99014191],0.0553484350040278
1906,1398,0,[0.99368889 0.00631111],0.03825971176116595
1907,2118,0,[0.99285473 0.00714527],0.042426654034977
1908,1071,0,[0.9945551 0.0054449],0.03381471357429855
1909,2487,0,[0.99738413 0.00261587],0.018166843416297374
1910,1118,0,[0.95769912 0.04230088],0.1751887596730236
1911,505,1,[0.01998967 0.98001033],0.09799891846083363
1912,2203,0,[0.98570483 0.01429517],0.07491599691816869
1913,609,1,[0.0129232 0.9870768],0.06903885909855284
1914,1166,0,[0.98544705 0.01455295],0.07600493825755736
1915,2015,0,[0.99493847 0.00506153],0.031804391142714515
1916,1620,0,[0.86258209 0.13741791],0.40024840467328504
1917,2988,0,[0.99382134 0.00617866],0.03758824526040048
1918,2069,0,[0.99623093 0.00376907],0.024796837226201164
1919,1767,0,[0.99339539 0.00660461],0.03973782252085885
1920,2556,0,[0.99310743 0.00689257],0.04117521069787041
1921,1465,0,[0.99063053 0.00936947],0.053083683967861436
1922,259,1,[0.00863866 0.99136134],0.049647875986725376
1923,264,1,[0.03039594 0.96960406],0.13611581067441061
1924,882,0,[0.97088984 0.02911016],0.13163524952683148
1925,2855,0,[0.99265345 0.00734655],0.04341693304013666
1926,2205,0,[0.99241495 0.00758505],0.044583224670978645
1927,699,1,[0.03843028 0.96156972],0.1629230070609884
1928,1116,0,[0.99198955 0.00801045],0.04664480602383147
1929,1891,0,[0.99651694 0.00348306],0.02319055920177323
1930,1496,0,[0.97467587 0.02532413],0.11809215594800919
1931,1972,0,[0.99166308 0.00833692],0.04821140757236426
1932,85,1,[0.00978491 0.99021509],0.05501079943419336
1933,2613,0,[0.98837951 0.01162049],0.06332181752516818
1934,133,1,[0.47441008 0.52558992],0.6918369200441044
1935,2109,0,[0.99511402 0.00488598],0.030874203988395608
1936,339,1,[0.37024726 0.62975274],0.6590871474969613
1937,901,0,[0.99522206 0.00477794],0.030298599154535144
1938,836,1,[0.95893707 0.04106293],0.17130761369796585
1939,2216,0,[0.9845884 0.0154116],0.07959921459990957
1940,734,1,[0.00731624 0.99268376],0.043268177324665355
1941,2046,0,[0.99659235 0.00340765],0.022763218882676572
1942,2995,0,[0.90978223 0.09021777],0.30304136636219525
1943,3091,0,[0.99434068 0.00565932],0.03492716975115443
1944,2774,0,[0.96885094 0.03114906],0.13871401916708448
1945,2183,0,[0.99641908 0.00358092],0.023742699593325815
1946,1419,0,[0.98053079 0.01946921],0.09596612497932355
1947,3449,0,[0.99478084 0.00521916],0.03263440148762867
1948,2718,0,[0.77955153 0.22044847],0.5274749898337991
1949,2206,0,[0.85003433 0.14996567],0.42264953898951163
1950,785,1,[0.01055514 0.98944486],0.05853716757539164
1951,2346,0,[0.97980534 0.02019466],0.09879574902029246
1952,1875,0,[0.9951364 0.0048636],0.03075517110300663
1953,2922,0,[0.9955829 0.0044171],0.028358025018894416
1954,2732,0,[0.99590982 0.00409018],0.026574402858069522
1955,590,1,[0.01070244 0.98929756],0.0592049592139058
1956,2586,0,[0.99419266 0.00580734],0.03569028898731073
1957,2120,0,[0.99552633 0.00447367],0.028664173458104663
1958,983,0,[0.99259709 0.00740291],0.04369326505787011
1959,2618,0,[0.99436942 0.00563058],0.03477850848889372
1960,3266,0,[0.98705646 0.01294354],0.06912703531212835
1961,998,0,[0.9919575 0.0080425],0.04679919356701657
1962,66,1,[0.03139032 0.96860968],0.13954231637392311
1963,801,1,[0.10708565 0.89291435],0.3403784737476336
1964,190,1,[0.0128948 0.9871052],0.06891570229567384
1965,2679,0,[0.99746678 0.00253322],0.01767428576000754
1966,3419,0,[0.99322008 0.00677992],0.040614391887123374
1967,2450,0,[0.99537097 0.00462903],0.02950123216416366
1968,3310,0,[0.99605059 0.00394941],0.02579838022110852
1969,1713,0,[0.99492 0.00508],0.03190190133739036
1970,182,1,[0.02997122 0.97002878],0.13464211784100527
1971,2508,0,[0.99769401 0.00230599],0.01630586955781473
1972,3109,0,[0.99090582 0.00909418],0.05179645012865848
1973,2560,0,[0.92187311 0.07812689],0.2741705872734798
1974,2747,0,[0.99322115 0.00677885],0.04060906782529844
1975,793,1,[0.01774996 0.98225004],0.08914817092854185
1976,2909,0,[0.86013927 0.13986073],0.40471059724120617
1977,3386,0,[0.97532917 0.02467083],0.11569869132016057
1978,2821,0,[0.97250036 0.02749964],0.12594024136533338
1979,3025,0,[0.98617364 0.01382636],0.07292344468755038
1980,2813,0,[0.99105579 0.00894421],0.0510916752939108
1981,3318,0,[0.99165852 0.00834148],0.04823320848549418
1982,1790,0,[0.99385177 0.00614823],0.037433567537007884
1983,2965,0,[0.98523932 0.01476068],0.07687910251584318
1984,2193,0,[0.99542755 0.00457245],0.02919698010395485
1985,3308,0,[0.9954944 0.0045056],0.02883661822133929
1986,282,1,[0.00672961 0.99327039],0.04036330880857853
1987,3333,0,[0.98723196 0.01276804],0.06836519565342103
1988,391,1,[0.01058979 0.98941021],0.058694459565081826
1989,294,1,[0.21226152 0.78773848],0.5169376397903737
1990,1638,0,[0.99548196 0.00451804],0.028903797522088798
1991,2272,0,[0.99337936 0.00662064],0.039818164696897994
1992,3065,0,[0.80078398 0.19921602],0.49931367893083684
1993,3299,0,[0.9954628 0.0045372],0.02900712657818761
1994,186,1,[0.01049793 0.98950207],0.05827727978201584
1995,1603,0,[0.988355 0.011645],0.06343070458028631
1996,206,1,[0.01402844 0.98597156],0.07378430245718254
1997,704,1,[0.02275926 0.97724074],0.1085916130387809
1998,2933,0,[0.99569964 0.00430036],0.027724008979622315
1999,617,1,[0.01477967 0.98522033],0.07695888803901867
2000,341,1,[0.51682407 0.48317593],0.6925809748601884
2001,58,1,[0.00561058 0.99438942],0.03467500990012991
2002,3108,0,[0.99464791 0.00535209],0.03333060113130087
2003,2947,0,[0.99688505 0.00311495],0.02108814602093969
2004,1379,0,[0.99646384 0.00353616],0.023490511939191782
2005,2874,0,[0.95366403 0.04633597],0.1875820238917531
2006,1774,0,[0.9909528 0.0090472],0.05157596043240748
2007,1179,0,[0.72736036 0.27263964],0.5858666451233385
2008,204,1,[0.01194824 0.98805176],0.06477347156746092
2009,802,1,[0.00880234 0.99119766],0.05042265596025912
2010,913,0,[0.99765278 0.00234722],0.016555765968830027
2011,2137,0,[0.993164 0.006836],0.040893811161637324
2012,2047,0,[0.99488142 0.00511858],0.032105336235440124
2013,1902,0,[0.99468892 0.00531108],0.033116151409056056
2014,2517,0,[0.9950097 0.0049903],0.03142772610553401
2015,2646,0,[0.7788358 0.2211642],0.5283775119608982
2016,3258,0,[0.97179346 0.02820654],0.12845157116612427
2017,546,1,[0.01487364 0.98512636],0.07735321906729281
2018,2429,0,[0.99291133 0.00708867],0.04214713759060788
2019,1030,0,[0.99663502 0.00336498],0.02252065337192463
2020,1232,0,[0.99570208 0.00429792],0.02771074409066781
2021,3342,0,[0.99301818 0.00698182],0.04161826980632566
2022,2322,0,[0.97941686 0.02058314],0.10030000591613154
2023,771,1,[0.02161907 0.97838093],0.10427507689234393
2024,416,1,[0.00501017 0.99498983],0.03153289588442252
2025,2271,0,[0.99243256 0.00756744],0.044497343399302676
2026,370,1,[0.01762092 0.98237908],0.08862979380388311
2027,355,1,[0.01001734 0.98998266],0.05608121461442839
2028,1941,0,[0.99451565 0.00548435],0.034020038627235884
2029,2100,0,[0.99522884 0.00477116],0.030262424063080287
2030,112,1,[0.01373343 0.98626657],0.07252656056451576
2031,2222,0,[0.9952555 0.0047445],0.030119954846923275
2032,1701,0,[0.92742365 0.07257635],0.260252756690439
2033,573,1,[0.02056362 0.97943638],0.1002245755883952
2034,2678,0,[0.99174033 0.00825967],0.04784191404314162
2035,1346,0,[0.99468643 0.00531357],0.03312921001103369
2036,1956,0,[0.99714506 0.00285494],0.019577098162226386
2037,2134,0,[0.99717108 0.00282892],0.01942460875014739
2038,336,1,[0.02503508 0.97496492],0.11703533169563649
2039,2979,0,[0.99429221 0.00570779],0.03517749106413344
2040,2502,0,[0.98259597 0.01740403],0.08775634787745851
2041,2593,0,[0.97932253 0.02067747],0.10066414216855199
2042,2151,0,[0.99542807 0.00457193],0.029194222987464647
2043,822,1,[0.02583695 0.97416305],0.11995885485546223
2044,1481,0,[0.99456572 0.00543428],0.03375943556068051
2045,2130,0,[0.98892245 0.01107755],0.06089635357255355
2046,2288,0,[0.98678929 0.01321071],0.07028221778413488
2047,2334,0,[0.99644779 0.00355221],0.023580998722022347
2048,2275,0,[0.99241365 0.00758635],0.0445895668924677
2049,520,1,[0.45217077 0.54782923],0.6885649071813915
2050,2527,0,[0.88030335 0.11969665],0.36632016052219757
2051,226,1,[0.01236835 0.98763165],0.06662093061691154
2052,1841,0,[0.98721366 0.01278634],0.06844475006984856
2053,187,1,[0.01271867 0.98728133],0.068150410542055
2054,374,1,[0.91446084 0.08553916],0.2920937349862403
2055,680,1,[0.63421678 0.36578322],0.6566732357770113
2056,908,0,[0.98444983 0.01555017],0.08017463403134405
2057,3388,0,[0.99037269 0.00962731],0.05428185626785273
2058,434,1,[0.04158696 0.95841304],0.17295520695794392
2059,464,1,[0.00927879 0.99072121],0.05266055067220096
2060,804,1,[0.01178954 0.98821046],0.06407173280121864
2061,1645,0,[0.99421091 0.00578909],0.03559641562850446
2062,2176,0,[0.99508963 0.00491037],0.03100383686683643
2063,3138,0,[0.99109664 0.00890336],0.050899268737359275
2064,2438,0,[0.85917977 0.14082023],0.4064496585331402
2065,856,1,[0.00827987 0.99172013],0.04793860293656846
2066,2327,0,[0.99595201 0.00404799],0.026342332760226465
2067,54,1,[0.01486932 0.98513068],0.07733507155093025
2068,523,1,[0.01854511 0.98145489],0.09232159948532065
2069,3330,0,[0.99342789 0.00657211],0.039574811685924104
2070,1255,0,[0.97721336 0.02278664],0.10869456150831361
2071,751,1,[0.01290796 0.98709204],0.06897277240005437
2072,3105,0,[0.99101619 0.00898381],0.051278017806349115
2073,146,1,[0.01771239 0.98228761],0.08899734630800998
2074,1980,0,[0.99469599 0.00530401],0.03307917108227439
2075,749,1,[0.01067539 0.98932461],0.059082482658142456
2076,2124,0,[0.99572889 0.00427111],0.027564646159101033
2077,3380,0,[0.99330909 0.00669091],0.04016989597677486
2078,3254,0,[0.99530522 0.00469478],0.02985388047854117
2079,403,1,[0.51951166 0.48048834],0.6923855774221745
2080,859,1,[0.00510346 0.99489654],0.032025640447257836
2081,1554,0,[0.99579979 0.00420021],0.027177517152637037
2082,2968,0,[0.99550361 0.00449639],0.028786912709012163
2083,3366,0,[0.99564108 0.00435892],0.028042454301957582
2084,3235,0,[0.99598603 0.00401397],0.02615487596913412
2085,1383,0,[0.99624259 0.00375741],0.0247317931094617
2086,2202,0,[0.96813994 0.03186006],0.1411496214935416
2087,3279,0,[0.99567266 0.00432734],0.027870834259824697
2088,1036,0,[0.99249306 0.00750694],0.04420209985863883
2089,1745,0,[0.99754979 0.00245021],0.017176867434330875
2090,2148,0,[0.99430556 0.00569444],0.035108565054836144
2091,3356,0,[0.99147024 0.00852976],0.049130731792569486
2092,3374,0,[0.99769565 0.00230435],0.016295897332082785
2093,3168,0,[0.99405491 0.00594509],0.03639708443238493
2094,3089,0,[0.99613173 0.00386827],0.02534880177540826
2095,2149,0,[0.99407284 0.00592716],0.036305301961024876
2096,1084,0,[0.99673085 0.00326915],0.021973875081277898
2097,2070,0,[0.9936466 0.0063534],0.03847350944549325
2098,1870,0,[0.99721937 0.00278063],0.01914101195107416
2099,3402,0,[0.99702457 0.00297543],0.020280166493609066
2100,2479,0,[0.9964856 0.0035144],0.023367698679359773
2101,651,1,[0.58888793 0.41111207],0.6772607450939951
2102,2777,0,[0.99639522 0.00360478],0.023876971036705195
2103,2199,0,[0.99360676 0.00639324],0.038674678030869866
2104,865,1,[0.02858856 0.97141144],0.1298010994952345
2105,698,1,[0.01692 0.98308],0.08579710609447253
2106,783,1,[0.03561519 0.96438481],0.15374936541216505
2107,3321,0,[0.95387283 0.04612717],0.18695001706543068
2108,2352,0,[0.99062295 0.00937705],0.053119000509190765
2109,1073,0,[0.98863774 0.01136226],0.06217149498978361
2110,1728,0,[0.99588552 0.00411448],0.026707816685626433
2111,1954,0,[0.2320037 0.7679963],0.5416861245131548
2112,534,1,[0.01046225 0.98953775],0.058114993498358906
2113,2960,0,[0.99138008 0.00861992],0.04955899367259445
2114,325,1,[0.45123742 0.54876258],0.6883840340411309
2115,2899,0,[0.99520508 0.00479492],0.030389224380074784
2116,2767,0,[0.98929438 0.01070562],0.05921935828627345
2117,2461,0,[0.97103038 0.02896962],0.13114201239767878
2118,11,1,[0.00694907 0.99305093],0.041455804011313574
2119,1861,0,[0.98590411 0.01409589],0.07407093413984216
2120,2512,0,[0.9680687 0.0319313],0.14139276034188158
2121,485,1,[0.01858914 0.98141086],0.09249631922235801
2122,2629,0,[0.99435779 0.00564221],0.03483870695899007
2123,954,0,[0.99458157 0.00541843],0.03367680101121008
2124,442,1,[0.00890882 0.99109118],0.05092502163226509
2125,2452,0,[0.99142262 0.00857738],0.049357057950493916
2126,1649,0,[0.98910922 0.01089078],0.06005582597213672
2127,1669,0,[0.99548715 0.00451285],0.02887575757039513
2128,1139,0,[0.98457605 0.01542395],0.07965052953530123
2129,3156,0,[0.99456399 0.00543601],0.03376843216533315
2130,1301,0,[0.9969387 0.0030613],0.02077819664317761
2131,794,1,[0.28191196 0.71808804],0.5947500375740942
2132,2365,0,[0.98961653 0.01038347],0.05775627760743449
2133,401,1,[0.01538468 0.98461532],0.07948728786365264
2134,1109,0,[0.99324275 0.00675725],0.040501296384578
2135,1558,0,[0.99076172 0.00923828],0.05247128568570792
2136,554,1,[0.00442742 0.99557258],0.02841392781016336
2137,3302,0,[0.99459294 0.00540706],0.03361752605363337
2138,3246,0,[0.99713128 0.00286872],0.019657750388273845
2139,1683,0,[0.97801035 0.02198965],0.105684595088998
2140,2936,0,[0.99663594 0.00336406],0.022515407406720752
2141,455,1,[0.01736844 0.98263156],0.08761274638773815
2142,1765,0,[0.99703513 0.00296487],0.020218726294781622
2143,622,1,[0.27302954 0.72697046],0.5862488579269655
2144,1529,0,[0.98996828 0.01003172],0.056147261477654455
2145,2072,0,[0.96940713 0.03059287],0.13679702802197838
2146,2729,0,[0.9946107 0.0053893],0.03352488598807218
2147,2829,0,[0.99345871 0.00654129],0.039420078863838706
2148,1691,0,[0.98539387 0.01460613],0.07622901786962659
2149,177,1,[0.03956436 0.96043564],0.16655719615683212
2150,2854,0,[0.98367982 0.01632018],0.08334956936769103
2151,968,0,[0.87964554 0.12035446],0.3676306341586877
2152,1782,0,[0.98709863 0.01290137],0.0689441890658925
2153,477,1,[0.04155339 0.95844661],0.17284985292354663
2154,1249,0,[0.99491525 0.00508475],0.031926934509756116
2155,1960,0,[0.99540792 0.00459208],0.02930262752421458
2156,2276,0,[0.97643728 0.02356272],0.11159810606845526
2157,1756,0,[0.99137328 0.00862672],0.049591264590323196
2158,720,1,[0.02089644 0.97910356],0.10150768648850125
2159,28,1,[0.03632241 0.96367759],0.15607505802516541
2160,614,1,[0.01999996 0.98000004],0.09803895766978736
2161,497,1,[0.00752712 0.99247288],0.04430063789338634
2162,2727,0,[0.99488029 0.00511971],0.03211130618722021
2163,2958,0,[0.98788412 0.01211588],0.06551244964301875
2164,1630,0,[0.99710504 0.00289496],0.019811152834436636
2165,1253,0,[0.98657331 0.01342669],0.07121204338150858
2166,2905,0,[0.99575606 0.00424394],0.027416428639251516
2167,3364,0,[0.99369175 0.00630825],0.0382452438032668
2168,1286,0,[0.99506869 0.00493131],0.03111497356192044
2169,183,1,[0.23591493 0.76408507],0.5463252280338644
2170,1940,0,[0.99354567 0.00645433],0.038982652191880476
2171,1837,0,[0.99223737 0.00776263],0.04544665454675921
2172,1779,0,[0.99670637 0.00329363],0.02211381785559831
2173,1376,0,[0.99146653 0.00853347],0.049148339821624656
2174,247,1,[0.01325806 0.98674194],0.07048635710315998
2175,772,1,[0.0102792 0.9897208],0.05728057435468794
2176,1137,0,[0.99346373 0.00653627],0.039394863305661255
2177,59,1,[0.01591544 0.98408456],0.08168543114765735
2178,2497,0,[0.30045615 0.69954385],0.6112503045711905
2179,1634,0,[0.96186817 0.03813183],0.16196088060930702
2180,1296,0,[0.99256075 0.00743925],0.04387116338864728
2181,2902,0,[0.96812002 0.03187998],0.1412176373794814
2182,333,1,[0.28540114 0.71459886],0.5979824179431533
2183,2313,0,[0.98832765 0.01167235],0.06355214458629961
2184,1008,0,[0.46480402 0.53519598],0.690667616862292
2185,3250,0,[0.99601958 0.00398042],0.025969762142886006
2186,819,1,[0.45875663 0.54124337],0.6897412802659902
2187,68,1,[0.00777426 0.99222574],0.04550307317922242
2188,1677,0,[0.99560836 0.00439164],0.028220024338041598
2189,1128,0,[0.99142894 0.00857106],0.04932700982027726
2190,1264,0,[0.81829639 0.18170361],0.47396694356740976
2191,964,0,[0.98255803 0.01744197],0.08790934662323284
2192,168,1,[0.07303802 0.92696198],0.26142740251029223
2193,157,1,[0.03633195 0.96366805],0.15610631818253445
2194,2035,0,[0.98130185 0.01869815],0.09292836933549267
2195,3191,0,[0.99516641 0.00483359],0.030595366494673554
2196,3353,0,[0.75687117 0.24312883],0.554659711392078
2197,1061,0,[0.99492642 0.00507358],0.031868004536171876
2198,727,1,[0.00756327 0.99243673],0.044477012517778886
2199,843,1,[0.00631498 0.99368502],0.03827928544995875
2200,2641,0,[0.99352236 0.00647764],0.039100034729271954
2201,1829,0,[0.99715578 0.00284422],0.01951434257429358
2202,3164,0,[0.99610682 0.00389318],0.025487020022931572
2203,1082,0,[0.99060839 0.00939161],0.053186847920396615
2204,1356,0,[0.99399214 0.00600786],0.03671811949293577
2205,298,1,[0.01657801 0.98342199],0.08440432641137578
2206,592,1,[0.00614881 0.99385119],0.03743651628994704
2207,3112,0,[0.99220364 0.00779636],0.04561017422322254
2208,847,1,[0.01534083 0.98465917],0.079304859325192
2209,2974,0,[0.44644282 0.55355718],0.6873994176346951
2210,693,1,[0.01716471 0.98283529],0.08678938318396709
2211,3349,0,[0.9968539 0.0031461],0.021267678952791684
2212,188,1,[0.09594103 0.90405897],0.31607185453745484
2213,102,1,[0.0292623 0.9707377],0.1321684233781965
2214,1395,0,[0.99591617 0.00408383],0.026539485309381865
2215,1431,0,[0.98924953 0.01075047],0.05942228726868379
2216,3256,0,[0.99469628 0.00530372],0.033077670044188656
2217,2595,0,[0.98022575 0.01977425],0.09715924704565061
2218,2993,0,[0.99443246 0.00556754],0.03445200510130358
2219,2459,0,[0.95574527 0.04425473],0.1812377999307107
2220,740,1,[0.00697479 0.99302521],0.04158340780648697
2221,383,1,[0.98739092 0.01260908],0.0676730304708645
2222,2730,0,[0.9602187 0.0397813],0.1672484857152887
2223,44,1,[0.02287708 0.97712292],0.10903427145311918
2224,1181,0,[0.99739865 0.00260135],0.018080481985914526
2225,2226,0,[0.99058264 0.00941736],0.05330674527112909
2226,1397,0,[0.99596057 0.00403943],0.026295174783922015
2227,2347,0,[0.87853765 0.12146235],0.3698285401677134
2228,1559,0,[0.98336284 0.01663716],0.08464572892658148
2229,3272,0,[0.96974049 0.03025951],0.1356430908292901
2230,832,1,[0.01456493 0.98543507],0.07605545672643889
2231,2436,0,[0.97327539 0.02672461],0.12316539046125793
2232,3199,0,[0.99238017 0.00761983],0.04475264924374459
2233,2472,0,[0.89334427 0.10665573],0.3394656993268284
2234,2399,0,[0.98501599 0.01498401],0.07781559968472745
2235,3220,0,[0.99480845 0.00519155],0.03248934885594333
2236,2904,0,[0.98799484 0.01200516],0.06502465918177938
2237,2680,0,[0.99781375 0.00218625],0.01557590770478231
2238,2158,0,[0.94742374 0.05257626],0.2060321281892571
2239,2188,0,[0.98363357 0.01636643],0.08353908155930614
2240,1167,0,[0.54844632 0.45155368],0.6884457159859698
2241,2766,0,[0.98878479 0.01121521],0.06151380674017891
2242,884,0,[0.99016957 0.00983043],0.0552208864346646
2243,2492,0,[0.98668555 0.01331445],0.07072926763004021
2244,1127,0,[0.99180726 0.00819274],0.04752114514783408
2245,2157,0,[0.98082797 0.01917203],0.0947990737700706
2246,1060,0,[0.99642819 0.00357181],0.023691466487275808
2247,2465,0,[0.98826369 0.01173631],0.06383587419996287
