,guid,gold,sm,en
13983,2107,0,[9.99128256e-01 8.71743920e-04],0.007012812698171264
13984,4699,0,[9.99734151e-01 2.65849491e-04],0.0024544414134194713
13985,9371,0,[9.99145181e-01 8.54819490e-04],0.0068934290937717356
13986,5386,0,[9.99380986e-01 6.19013637e-04],0.005191712984964348
13987,2879,0,[9.99194505e-01 8.05495096e-04],0.00654356071228069
13988,16189,1,[0.00101548 0.99898452],0.00801402367027942
13989,7047,0,[9.99274285e-01 7.25714947e-04],0.005971175548800398
13990,13122,1,[0.0018879 0.9981121],0.013727570254727522
13991,21586,1,[0.01282534 0.98717466],0.06861419195698454
13992,3860,0,[9.99477633e-01 5.22367078e-04],0.004469831764563178
13993,12592,1,[0.00171427 0.99828573],0.012630617569431356
13994,23593,1,[9.53144355e-04 9.99046856e-01],0.007582518282187812
13995,23344,1,[0.00113028 0.99886972],0.008798925944957514
13996,23036,1,[0.03376509 0.96623491],0.14759572717872377
13997,22093,1,[9.92254775e-04 9.99007745e-01],0.007853730640330741
13998,3215,0,[0.98099574 0.01900426],0.09413814510778644
13999,962,0,[9.99363211e-01 6.36788578e-04],0.005322759324879643
14000,20255,1,[0.00273849 0.99726151],0.018892763135812517
14001,24720,1,[0.00583771 0.99416229],0.03584642856847769
14002,194,0,[9.99462020e-01 5.37980353e-04],0.004587584138896395
14003,19686,1,[0.00646639 0.99353361],0.039043375886673545
14004,876,0,[0.95922182 0.04077818],0.17040941175329527
14005,14893,1,[0.0014644 0.9985356],0.01102046455480522
14006,5421,0,[9.99476839e-01 5.23161097e-04],0.004475831256585612
14007,3035,0,[0.99706568 0.00293432],0.020040873502057074
14008,9635,0,[0.9937287 0.0062713],0.03805820586769917
14009,12013,0,[9.99516174e-01 4.83825894e-04],0.00417713189465762
14010,21721,1,[6.59828386e-04 9.99340172e-01],0.005491884146552358
14011,5487,0,[0.99897731 0.00102269],0.00806371832729819
14012,9353,0,[9.99480794e-01 5.19205505e-04],0.004445931369357414
14013,6314,0,[9.99541901e-01 4.58099316e-04],0.0039800563971589134
14014,18781,1,[0.00102642 0.99897358],0.00808941943154443
14015,134,0,[0.99895431 0.00104569],0.008221791401198013
14016,17462,1,[0.00335821 0.99664179],0.022482116440648736
14017,16736,1,[0.00154283 0.99845717],0.011530129805961862
14018,15474,1,[0.00377323 0.99622677],0.02482005433225368
14019,21419,1,[0.00100652 0.99899348],0.007952280354019774
14020,4746,0,[9.99557813e-01 4.42187272e-04],0.003857445402860314
14021,15912,1,[0.00146462 0.99853538],0.011021902288876543
14022,33,0,[9.99315874e-01 6.84126034e-04],0.005669370409540357
14023,14968,1,[0.00171437 0.99828563],0.012631199500240114
14024,16116,1,[0.00117014 0.99882986],0.009068640440704198
14025,13577,1,[0.00388444 0.99611556],0.025438557244176308
14026,1203,0,[9.99546931e-01 4.53069414e-04],0.003941358951875695
14027,2818,0,[0.97869428 0.02130572],0.10307813131619491
14028,20813,1,[0.00350933 0.99649067],0.023339070216094507
14029,14472,1,[0.00106104 0.99893896],0.008326996801008233
14030,23521,1,[0.00139634 0.99860366],0.010574757480410145
14031,14048,1,[0.00542416 0.99457584],0.03370670384238262
14032,21540,1,[0.0059332 0.9940668],0.03633624123475111
14033,10134,0,[9.99707548e-01 2.92451907e-04],0.0026721518187627223
14034,5499,0,[0.99810812 0.00189188],0.013752548510308948
14035,11780,0,[9.99761339e-01 2.38660746e-04],0.00222917446074564
14036,6189,0,[9.99579411e-01 4.20588535e-04],0.0036900945917420942
14037,11155,0,[9.99509803e-01 4.90197281e-04],0.004225724823562862
14038,1174,0,[9.99302876e-01 6.97124476e-04],0.005763963152635384
14039,3620,0,[9.99524288e-01 4.75712473e-04],0.004115131261016011
14040,7675,0,[9.99514374e-01 4.85626488e-04],0.004190873027213553
14041,23290,1,[0.0028497 0.9971503],0.019546402389119866
14042,9718,0,[0.99885475 0.00114525],0.00890035526613297
14043,141,0,[9.99569450e-01 4.30550207e-04],0.0037674138987543117
14044,22594,1,[0.00365783 0.99634217],0.02417477219205498
14045,20105,1,[7.06874455e-04 9.99293126e-01],0.005834756615499323
14046,17562,1,[0.00233629 0.99766371],0.016489558668565215
14047,21851,1,[0.01469417 0.98530583],0.07659953138225974
14048,19200,1,[0.00137965 0.99862035],0.010464975775106347
14049,23894,1,[0.00184525 0.99815475],0.013459625015130703
14050,7981,0,[9.99490368e-01 5.09632100e-04],0.004373441812029742
14051,1752,0,[9.99249565e-01 7.50435168e-04],0.006149427464428517
14052,21417,1,[0.00302269 0.99697731],0.02055455842169954
14053,22823,1,[9.96175054e-04 9.99003825e-01],0.007880829817490342
14054,12156,0,[9.99552977e-01 4.47023330e-04],0.0038947695368225068
14055,21140,1,[0.0010713 0.9989287],0.008397227838755123
14056,22027,1,[0.00336599 0.99663401],0.022526392069794794
14057,10732,0,[9.99695674e-01 3.04325563e-04],0.0027685288715103046
14058,17581,1,[7.50005674e-04 9.99249994e-01],0.006146337517960306
14059,5203,0,[9.99525728e-01 4.74271751e-04],0.004104107239251458
14060,14779,1,[0.00170442 0.99829558],0.012567860326375793
14061,10375,0,[9.99397520e-01 6.02480155e-04],0.005069361128714917
14062,16987,1,[0.00382963 0.99617037],0.025134114553156617
14063,6204,0,[9.99542452e-01 4.57547688e-04],0.0039758151671229
14064,18482,1,[0.00308479 0.99691521],0.020914059345839356
14065,8649,0,[9.99297396e-01 7.02603818e-04],0.005803764685935579
14066,1209,0,[9.99607901e-01 3.92098507e-04],0.003467641321131808
14067,19488,1,[9.41963513e-04 9.99058036e-01],0.0075046919662811054
14068,21787,1,[8.32618766e-04 9.99167381e-01],0.006736317329099469
14069,10919,0,[9.99465397e-01 5.34602914e-04],0.004562151022054637
14070,10022,0,[0.99713243 0.00286757],0.01965106764313188
14071,3805,0,[9.99601570e-01 3.98429625e-04],0.0035172492442012617
14072,19972,1,[0.01646488 0.98353512],0.08394205025040057
14073,8592,0,[0.99893405 0.00106595],0.008360600876880408
14074,575,0,[9.99437976e-01 5.62024346e-04],0.004768037135956321
14075,12118,0,[0.99107708 0.00892292],0.0509914487271258
14076,12109,0,[9.99573162e-01 4.26838172e-04],0.0037386295192340766
14077,2667,0,[9.99506566e-01 4.93433755e-04],0.0042503767786226014
14078,21516,1,[0.0012151 0.9987849],0.009371258743498648
14079,17936,1,[0.00162962 0.99837038],0.012089492072298876
14080,13822,1,[0.00104289 0.99895711],0.00820257009468447
14081,14306,1,[0.00216609 0.99783391],0.015452341379797604
14082,8047,0,[0.99450044 0.00549956],0.034099099294914274
14083,13981,1,[0.00391718 0.99608282],0.02562001699920328
14084,13846,1,[0.0015141 0.9984859],0.01134392327661364
14085,22493,1,[0.00186119 0.99813881],0.013559886594839917
14086,20866,1,[4.88451094e-04 9.99511549e-01],0.004212415397532817
14087,24876,1,[0.00156004 0.99843996],0.011641417725299209
14088,2320,0,[9.99573287e-01 4.26712868e-04],0.003737657307404308
14089,18873,1,[0.00199158 0.99800842],0.014374881864510131
14090,17942,1,[0.00128242 0.99871758],0.009821272213342752
14091,10519,0,[9.99551399e-01 4.48600633e-04],0.0039069316345897364
14092,24644,1,[0.03682751 0.96317249],0.15772729085940015
14093,23953,1,[0.0144823 0.9855177],0.07570696455384623
14094,2672,0,[9.99491591e-01 5.08409051e-04],0.004364168026542919
14095,11080,0,[9.99407049e-01 5.92950806e-04],0.004998636121162712
14096,15407,1,[0.00270909 0.99729091],0.018719224373936513
14097,1596,0,[0.99785053 0.00214947],0.015350343219939343
14098,8812,0,[9.99485381e-01 5.14619378e-04],0.004411227583183591
14099,22761,1,[0.00192721 0.99807279],0.013973665306645424
14100,21840,1,[0.00103927 0.99896073],0.008177695652828906
14101,14873,1,[0.02500728 0.97499272],0.1169335240070715
14102,9712,0,[9.99628608e-01 3.71391542e-04],0.0033046671788031024
14103,4635,0,[9.99624982e-01 3.75018456e-04],0.0033332944616081437
14104,24201,1,[7.53815322e-04 9.99246185e-01],0.006173737049331369
14105,15536,1,[0.00673199 0.99326801],0.04037516222911579
14106,15160,1,[0.00537094 0.99462906],0.033429038376510595
14107,24817,1,[0.00133043 0.99866957],0.010139998488028603
14108,14300,1,[9.63138927e-04 9.99036861e-01],0.007651976164584073
14109,14570,1,[5.51038857e-04 9.99448961e-01],0.004685720161911009
14110,15556,1,[0.00190543 0.99809457],0.01383739498047327
14111,23923,1,[9.29279582e-04 9.99070720e-01],0.007416242206671811
14112,19843,1,[7.98293005e-04 9.99201707e-01],0.0064922261102795704
14113,4195,0,[0.99575265 0.00424735],0.027435038368222444
14114,23518,1,[0.00187578 0.99812422],0.013651518434776504
14115,11185,0,[9.99320330e-01 6.79670411e-04],0.005636889136847246
14116,1361,0,[9.99278592e-01 7.21407560e-04],0.005940030544309072
14117,24412,1,[0.001145 0.998855],0.008898702630090813
14118,15776,1,[8.36641191e-04 9.99163359e-01],0.006764827022979301
14119,15352,1,[8.45905890e-04 9.99154094e-01],0.006830418842400471
14120,12315,0,[9.99127894e-01 8.72105529e-04],0.007015359847259407
14121,24704,1,[0.01290147 0.98709853],0.06894460390660662
14122,44,0,[9.99153321e-01 8.46678829e-04],0.006835886453508486
14123,21347,1,[0.00386008 0.99613992],0.02530334094074115
14124,10733,0,[9.99325423e-01 6.74576938e-04],0.005599722161162382
14125,16731,1,[6.45476050e-04 9.99354524e-01],0.0053866265060294625
14126,12088,0,[9.99435000e-01 5.65000166e-04],0.004790298525327287
14127,7032,0,[9.99105977e-01 8.94023190e-04],0.007169468507331849
14128,3787,0,[9.99736279e-01 2.63720828e-04],0.0024369090406149894
14129,3780,0,[9.99627633e-01 3.72367357e-04],0.003312372775105323
14130,14189,1,[0.00112513 0.99887487],0.008763939705387119
14131,20218,1,[0.00119436 0.99880564],0.009231875151815205
14132,22088,1,[0.00359396 0.99640604],0.023816116162562052
14133,10623,0,[0.99771101 0.00228899],0.016202633717876933
14134,2674,0,[0.91639388 0.08360612],0.28748961055593325
14135,5159,0,[0.9986138 0.0013862],0.010508066896840225
14136,21841,1,[0.00113446 0.99886554],0.008827266297274766
14137,994,0,[0.99368336 0.00631664],0.03828768682501013
14138,14171,1,[0.00113422 0.99886578],0.008825650728893153
14139,1620,0,[9.99650140e-01 3.49860427e-04],0.00313398018823679
14140,4031,0,[0.99850511 0.00149489],0.011219051722668757
14141,13924,1,[0.00525443 0.99474557],0.03281943253412508
14142,7451,0,[0.99657045 0.00342955],0.022887487455334123
14143,13151,1,[0.00148859 0.99851141],0.01117806688054893
14144,19436,1,[0.03598647 0.96401353],0.15497210317319488
14145,6953,0,[9.99571092e-01 4.28908451e-04],0.003754687131127772
14146,5145,0,[9.99508791e-01 4.91209239e-04],0.004233435116275006
14147,15549,1,[0.00141696 0.99858304],0.010710164387476994
14148,8350,0,[9.99663888e-01 3.36111658e-04],0.0030242987704295855
14149,5982,0,[9.99498180e-01 5.01820326e-04],0.004314158109708319
14150,4717,0,[0.98187058 0.01812942],0.09066701353342958
14151,7350,0,[9.99595421e-01 4.04578581e-04],0.003565333476222956
14152,23059,1,[0.00139149 0.99860851],0.010542866062986444
14153,14856,1,[0.00103726 0.99896274],0.008163916315432437
14154,732,0,[0.9985691 0.0014309],0.01080145799797344
14155,16764,1,[0.00141264 0.99858736],0.010681828341050926
14156,1907,0,[0.98028087 0.01971913],0.09694397957645486
14157,24919,1,[0.00118004 0.99881996],0.009135446114824293
14158,14098,1,[0.00153201 0.99846799],0.011460065596104792
14159,14176,1,[0.00193932 0.99806068],0.01404928543549584
14160,2680,0,[9.99591141e-01 4.08858575e-04],0.0035987473326630484
14161,19670,1,[0.00262741 0.99737259],0.018235361361610032
14162,2129,0,[0.99549344 0.00450656],0.02884181961708815
14163,5433,0,[9.99499676e-01 5.00324063e-04],0.004302789109801601
14164,13247,1,[0.00170167 0.99829833],0.012550307841488365
14165,11336,0,[9.99624138e-01 3.75861878e-04],0.003339946562557902
14166,12065,0,[9.99672695e-01 3.27304825e-04],0.00295374765130637
14167,1223,0,[9.99582582e-01 4.17417515e-04],0.0036654328860294743
14168,2924,0,[0.99798562 0.00201438],0.014516518349858936
14169,24108,1,[0.00201805 0.99798195],0.014539285741987673
14170,2370,0,[9.99712328e-01 2.87671535e-04],0.0026332150231197357
14171,18501,1,[8.79864385e-04 9.99120136e-01],0.007069976678356588
14172,18342,1,[0.01182674 0.98817326],0.06423640805728519
14173,22215,1,[0.00116392 0.99883608],0.009026651274528313
14174,10984,0,[0.9987651 0.0012349],0.009503971996843474
14175,2632,0,[9.99303135e-01 6.96864591e-04],0.005762074300100377
14176,1886,0,[9.99605058e-01 3.94942452e-04],0.003489937805163405
14177,9833,0,[0.99873005 0.00126995],0.00973815000949332
14178,5010,0,[9.99675879e-01 3.24121213e-04],0.0029281858877039458
14179,19976,1,[0.00119122 0.99880878],0.009210741374870258
14180,2564,0,[9.99481958e-01 5.18041825e-04],0.00443712951432591
14181,13211,1,[0.00116307 0.99883693],0.009020931365058465
14182,6227,0,[9.99644268e-01 3.55731840e-04],0.0031806536938926576
14183,13774,1,[0.00543427 0.99456573],0.03375933486538672
14184,15397,1,[0.00214025 0.99785975],0.015293698510391092
14185,15438,1,[0.00257443 0.99742557],0.01792019881407087
14186,11159,0,[0.98981009 0.01018991],0.056872392066408484
14187,9925,0,[0.99461898 0.00538102],0.03348170777564881
14188,16076,1,[0.00215147 0.99784853],0.015362628601016238
14189,22067,1,[0.00176812 0.99823188],0.012972626965924607
14190,12615,1,[7.10412703e-04 9.99289587e-01],0.005860414045459196
14191,13588,1,[0.00134132 0.99865868],0.01021207335956035
14192,2089,0,[9.99578457e-01 4.21542539e-04],0.003697509398103649
14193,1486,0,[9.99640107e-01 3.59893048e-04],0.003213673502229352
14194,15541,1,[0.00103281 0.99896719],0.008133364372319834
14195,14900,1,[5.85838040e-04 9.99414162e-01],0.004945746791089928
14196,6304,0,[9.99452984e-01 5.47016352e-04],0.004655523962516375
14197,17246,1,[0.00233819 0.99766181],0.016501070471473218
14198,4301,0,[9.99557292e-01 4.42707623e-04],0.0038614639445057543
14199,1452,0,[9.99328022e-01 6.71978078e-04],0.005580743513587542
14200,10436,0,[0.99639106 0.00360894],0.023900345832273
14201,20068,1,[0.02196899 0.97803101],0.1056061842778645
14202,1710,0,[9.99600655e-01 3.99344522e-04],0.003524409624841477
14203,21031,1,[0.00275183 0.99724817],0.018971430792677622
14204,9397,0,[9.99461821e-01 5.38178964e-04],0.004589079080654006
14205,2951,0,[0.99887469 0.00112531],0.008765184011740415
14206,22025,1,[0.00472588 0.99527412],0.030020348826115636
14207,24655,1,[0.00695389 0.99304611],0.041479747817247115
14208,24584,1,[0.00171532 0.99828468],0.012637246369697947
14209,20984,1,[7.56514320e-04 9.99243486e-01],0.006193136955365087
14210,14253,1,[9.07676815e-04 9.99092323e-01],0.0072651978944379796
14211,1942,0,[9.99613789e-01 3.86210575e-04],0.00342141425253099
14212,10815,0,[0.99682307 0.00317693],0.02144505427489378
14213,14033,1,[0.00119525 0.99880475],0.009237844368940934
14214,2850,0,[9.99750334e-01 2.49665858e-04],0.002320709626513509
14215,21653,1,[0.00517981 0.99482019],0.032427642836893984
14216,14327,1,[0.00194614 0.99805386],0.014091894697926355
14217,24214,1,[0.00141348 0.99858652],0.010687337364591399
14218,22665,1,[0.00120607 0.99879393],0.009310585831117565
14219,18147,1,[6.66891048e-04 9.99333109e-01],0.0055435654132511055
14220,21937,1,[9.54501829e-04 9.99045498e-01],0.007591958258257086
14221,9170,0,[0.99009262 0.00990738],0.055575495629799854
14222,7716,0,[9.99520247e-01 4.79753184e-04],0.004146026471882312
14223,3093,0,[0.99739169 0.00260831],0.018121855350998327
14224,19631,1,[9.19824894e-04 9.99080175e-01],0.007350198564101876
14225,12530,1,[0.00152879 0.99847121],0.011439208247975924
14226,15760,1,[0.00271291 0.99728709],0.018741802716374246
14227,21762,1,[0.00306434 0.99693566],0.020795780540227078
14228,1412,0,[9.99596945e-01 4.03054742e-04],0.0035534259764597115
14229,1946,0,[9.99594461e-01 4.05538905e-04],0.003572834636691203
14230,18480,1,[0.00143248 0.99856752],0.010811808702150632
14231,18047,1,[0.00122789 0.99877211],0.009457023325679888
14232,1939,0,[9.99806013e-01 1.93986584e-04],0.0018521110711451367
14233,21812,1,[9.2694968e-04 9.9907305e-01],0.007399976166834103
14234,22793,1,[5.50079587e-04 9.99449920e-01],0.004678521772496769
14235,9431,0,[0.97423603 0.02576397],0.1196938341169682
14236,23536,1,[0.00174911 0.99825089],0.012852044385065167
14237,871,0,[0.99876768 0.00123232],0.009486665155098536
14238,6670,0,[9.99678995e-01 3.21004745e-04],0.0029031329299442506
14239,15856,1,[0.00334418 0.99665582],0.022402213464431265
14240,23505,1,[0.01608919 0.98391081],0.08240109698178331
14241,1261,0,[0.99815478 0.00184522],0.013459484073848867
14242,11347,0,[9.99088355e-01 9.11645137e-04],0.007292982219491083
14243,18378,1,[0.03741073 0.96258927],0.15962613580931426
14244,12174,0,[9.99241393e-01 7.58607342e-04],0.006208174586458982
14245,17284,1,[0.00255595 0.99744405],0.0178100185538531
14246,18882,1,[8.70921149e-04 9.99129079e-01],0.00700701659196917
14247,15487,1,[0.0020998 0.9979002],0.015044799433661576
14248,17007,1,[0.00555575 0.99444425],0.034390852918857406
14249,7536,0,[9.99265159e-01 7.34840671e-04],0.006037075701184645
14250,4159,0,[9.99643289e-01 3.56710816e-04],0.003188426372878377
14251,23538,1,[9.84549501e-04 9.99015450e-01],0.007800422203587072
14252,5668,0,[9.99728488e-01 2.71512003e-04],0.0025009970926517704
14253,22220,1,[0.00308782 0.99691218],0.020931567741559826
14254,19578,1,[0.00160644 0.99839356],0.011940567616128111
14255,1017,0,[0.99835217 0.00164783],0.01220627002361283
14256,18950,1,[0.00234152 0.99765848],0.01652126776019262
14257,8977,0,[9.99587647e-01 4.12353183e-04],0.003625996429419712
14258,2198,0,[0.53352983 0.46647017],0.6908969934531107
14259,17331,1,[0.00129446 0.99870554],0.00990136666793959
14260,1104,0,[9.99612767e-01 3.87232510e-04],0.0034294440272778378
14261,19050,1,[6.59484340e-04 9.99340516e-01],0.005489364649436114
14262,7838,0,[0.99399762 0.00600238],0.036690111728664376
14263,1163,0,[9.99326814e-01 6.73186028e-04],0.00558956603933177
14264,2280,0,[9.99471074e-01 5.28926131e-04],0.004519354984092972
14265,14035,1,[0.00280406 0.99719594],0.019278734359155666
14266,11876,0,[9.99074850e-01 9.25149944e-04],0.007387407427279449
14267,11641,0,[9.99288123e-01 7.11876574e-04],0.005871024067094315
14268,13742,1,[0.00151334 0.99848666],0.011338966316736348
14269,13522,1,[0.00253903 0.99746097],0.01770899755229005
14270,81,0,[0.9980172 0.0019828],0.01432027461306517
14271,7111,0,[9.99431342e-01 5.68658417e-04],0.004817643536886191
14272,11798,0,[9.99739465e-01 2.60535333e-04],0.002410640110454416
14273,2039,0,[0.99890288 0.00109712],0.00857344328414087
14274,7757,0,[9.99507616e-01 4.92383540e-04],0.004242379710587268
14275,19893,1,[0.00205942 0.99794058],0.01479548101790854
14276,18279,1,[0.00190645 0.99809355],0.013843815293122572
14277,3451,0,[9.99592896e-01 4.07103663e-04],0.0035850522035796406
14278,24777,1,[0.04654971 0.95345029],0.18822794841796678
14279,22126,1,[0.00172838 0.99827162],0.01272035724348402
14280,14174,1,[0.00446212 0.99553788],0.028601738041146782
14281,1836,0,[9.99509555e-01 4.90444757e-04],0.004227610582773574
14282,5641,0,[9.99200655e-01 7.99344989e-04],0.0064997284197087215
14283,2615,0,[9.99617433e-01 3.82566625e-04],0.0033927601405306877
14284,16573,1,[0.00614099 0.99385901],0.0373967193940434
14285,13562,1,[0.00850074 0.99149926],0.048992663813587974
14286,11361,0,[9.99698805e-01 3.01195210e-04],0.0027431659043843292
14287,16059,1,[0.00190574 0.99809426],0.013839373865944455
14288,7649,0,[9.99306284e-01 6.93716160e-04],0.00573918367291611
14289,3705,0,[9.99346197e-01 6.53802932e-04],0.005447732911861977
14290,6606,0,[9.99094658e-01 9.05342151e-04],0.0072488435679576675
14291,13403,1,[0.00106386 0.99893614],0.008346319197019867
14292,1580,0,[9.99635821e-01 3.64178766e-04],0.003247631005567877
14293,8914,0,[0.99693432 0.00306568],0.020803538868362233
14294,10964,0,[9.99308926e-01 6.91073746e-04],0.005719961000569752
14295,15959,1,[0.00152466 0.99847534],0.011412420104813843
14296,4920,0,[9.99567391e-01 4.32608686e-04],0.003783362229021783
14297,11650,0,[0.99851947 0.00148053],0.011125604793847749
14298,22788,1,[8.19604023e-04 9.99180396e-01],0.006643939140479133
14299,10773,0,[9.99644805e-01 3.55194553e-04],0.0031763867022340042
14300,21196,1,[0.001016 0.998984],0.008017601331787753
14301,7885,0,[9.99591461e-01 4.08538903e-04],0.003596253213287141
14302,24496,1,[0.00322058 0.99677942],0.02169572413317461
14303,16364,1,[8.35034153e-04 9.99164966e-01],0.0067534391670974565
14304,15420,1,[0.00164301 0.99835699],0.012175392441064789
14305,22548,1,[7.58580053e-04 9.99241420e-01],0.0062079785576893524
14306,15853,1,[0.00172475 0.99827525],0.012697306177229844
14307,22403,1,[8.91157498e-04 9.99108843e-01],0.007149349943267174
14308,19879,1,[0.00129515 0.99870485],0.009905900487953964
14309,11496,0,[9.99712461e-01 2.87538820e-04],0.002632132920506358
14310,5524,0,[9.99643049e-01 3.56951408e-04],0.003190336164036105
14311,13917,1,[0.00240438 0.99759562],0.01690100227700217
14312,5181,0,[9.99468185e-01 5.31814862e-04],0.004541140081255137
14313,14698,1,[0.00187649 0.99812351],0.013656018959088278
14314,7008,0,[9.99664432e-01 3.35567602e-04],0.0030199471188929097
14315,3165,0,[9.99605768e-01 3.94232451e-04],0.0034843733339809464
14316,19359,1,[0.02715835 0.97284165],0.12472112210761155
14317,2133,0,[9.99759035e-01 2.40965221e-04],0.0022483832143426878
14318,4132,0,[9.99583618e-01 4.16381638e-04],0.0036573714382707317
14319,19182,1,[0.0016992 0.9983008],0.01253457896728677
14320,17273,1,[0.00177123 0.99822877],0.012992329217581405
14321,3655,0,[9.99654654e-01 3.45345785e-04],0.0030980250897954
14322,5523,0,[9.99515208e-01 4.84792357e-04],0.004184508232069701
14323,17028,1,[0.00195836 0.99804164],0.014168063880273106
14324,19921,1,[0.01051132 0.98948868],0.05833810704515409
14325,8931,0,[0.99858006 0.00141994],0.01072968971743149
14326,10398,0,[9.99594421e-01 4.05579113e-04],0.0035731486538401365
14327,5706,0,[9.99334515e-01 6.65484897e-04],0.005533281846798502
14328,14232,1,[0.00142184 0.99857816],0.010742163045471096
14329,3628,0,[0.99838419 0.00161581],0.012000827380244512
14330,16685,1,[0.00269319 0.99730681],0.01862527254817832
14331,14356,1,[9.10210437e-04 9.99089790e-01],0.007282939126867218
14332,553,0,[0.99420207 0.00579793],0.03564188402158983
14333,112,0,[9.99624687e-01 3.75313340e-04],0.0033356204374011323
14334,1871,0,[9.99606539e-01 3.93460988e-04],0.0034783257161087643
14335,14795,1,[0.00152066 0.99847934],0.011386442178776162
14336,6979,0,[9.99432883e-01 5.67117144e-04],0.00480612557964393
14337,20283,1,[0.00139561 0.99860439],0.010569953690953949
14338,10537,0,[9.99526383e-01 4.73617243e-04],0.004099097668829746
14339,5404,0,[0.99565872 0.00434128],0.02794661027112526
14340,5021,0,[0.99208038 0.00791962],0.04620658423674125
14341,24770,1,[0.0016972 0.9983028],0.012521826265198046
14342,2047,0,[9.99520086e-01 4.79913840e-04],0.004147254143924796
14343,12352,0,[0.9986458 0.0013542],0.010297176362402438
14344,9644,0,[9.99468353e-01 5.31647229e-04],0.004539876318530751
14345,18005,1,[0.0010599 0.9989401],0.008319182586266386
14346,20737,1,[0.0020252 0.9979748],0.014583595092522508
14347,8095,0,[9.99599373e-01 4.00627322e-04],0.003534445843180129
14348,15679,1,[8.41772784e-04 9.99158227e-01],0.006801170065809211
14349,9849,0,[0.99870384 0.00129616],0.009912676295653022
14350,5290,0,[9.99257406e-01 7.42593654e-04],0.006092973633689314
14351,6061,0,[9.99584302e-01 4.15697898e-04],0.0036520489868826405
14352,11394,0,[9.99556313e-01 4.43687245e-04],0.0038690276574351876
14353,6028,0,[0.99859189 0.00140811],0.010652101896741525
14354,6820,0,[9.99628534e-01 3.71466078e-04],0.003305255848345285
14355,24675,1,[0.01067814 0.98932186],0.05909493749978989
14356,23317,1,[9.37782923e-04 9.99062217e-01],0.007475558157805229
14357,15609,1,[7.37061466e-04 9.99262939e-01],0.006053095651928661
14358,4391,0,[9.99592085e-01 4.07915182e-04],0.00359138614591011
14359,22051,1,[4.91764515e-04 9.99508235e-01],0.004237664973094421
14360,11039,0,[9.99374714e-01 6.25286352e-04],0.005238016358902184
14361,6427,0,[9.99474207e-01 5.25793411e-04],0.00449571202796339
14362,15830,1,[6.94766979e-04 9.99305233e-01],0.005746825223899967
14363,17305,1,[5.59057397e-04 9.99440943e-01],0.004745826411058588
14364,15275,1,[0.00175388 0.99824612],0.012882329044471431
14365,6813,0,[9.99565156e-01 4.34843918e-04],0.0038006688796051844
14366,10005,0,[9.99454358e-01 5.45642002e-04],0.004645200196526782
14367,17809,1,[5.61851748e-04 9.99438148e-01],0.004766745484331601
14368,13551,1,[0.00129966 0.99870034],0.009935898806672056
14369,10782,0,[9.99393976e-01 6.06023872e-04],0.00509562331693655
14370,5636,0,[9.99735316e-01 2.64683953e-04],0.002444843776746709
14371,9017,0,[9.99320898e-01 6.79102253e-04],0.0056327451990957275
14372,11562,0,[9.99671187e-01 3.28813258e-04],0.0029658482873685045
14373,1233,0,[9.99526701e-01 4.73298956e-04],0.004096661189431458
14374,17744,1,[0.02184238 0.97815762],0.10512521338167288
14375,13529,1,[7.94987378e-04 9.99205013e-01],0.006468642737988699
14376,7160,0,[9.99464859e-01 5.35141413e-04],0.0045662075023705576
14377,11808,0,[9.99428853e-01 5.71147046e-04],0.004836232294410211
14378,15846,1,[0.00161909 0.99838091],0.012021901518840507
14379,3959,0,[0.99820601 0.00179399],0.01313634052247492
14380,9069,0,[9.99048859e-01 9.51141099e-04],0.00756858394561468
14381,15554,1,[8.62636526e-04 9.99137363e-01],0.00694861113692296
14382,6779,0,[9.99710907e-01 2.89093127e-04],0.0026448023329714914
14383,23827,1,[0.01643995 0.98356005],0.08384005118226438
14384,20731,1,[0.00145286 0.99854714],0.010945133482102952
14385,12417,0,[0.99763094 0.00236906],0.016687851437818937
14386,13895,1,[0.00433364 0.99566636],0.0279051008627027
14387,6414,0,[9.99389639e-01 6.10361487e-04],0.005127740805227624
14388,4294,0,[9.99306434e-01 6.93566267e-04],0.005738093522918109
14389,4983,0,[9.99166231e-01 8.33768778e-04],0.006744470239630558
14390,6014,0,[9.99405134e-01 5.94865639e-04],0.005012859869855577
14391,24680,1,[0.00311773 0.99688227],0.021104205263235615
14392,2509,0,[9.99429256e-01 5.70743533e-04],0.004833219001039853
14393,13809,1,[0.00138053 0.99861947],0.010470769571301513
14394,6237,0,[0.99832196 0.00167804],0.012399504730084505
14395,19262,1,[9.14096630e-04 9.99085903e-01],0.007310137772268313
14396,9430,0,[9.99714873e-01 2.85126763e-04],0.002612455180831468
14397,10766,0,[9.99460968e-01 5.39031941e-04],0.004595498572734388
14398,15224,1,[0.00265099 0.99734901],0.018375327916416086
14399,19216,1,[0.00240187 0.99759813],0.016885861569505133
14400,13216,1,[9.97898173e-04 9.99002102e-01],0.007892736093587075
14401,6180,0,[9.99061151e-01 9.38848804e-04],0.007482987865773976
14402,6265,0,[9.99430260e-01 5.69739798e-04],0.004825722220643378
14403,7846,0,[9.99576602e-01 4.23397806e-04],0.003711922916686176
14404,9305,0,[9.99397413e-01 6.02586683e-04],0.00507015090153338
14405,9582,0,[9.99289531e-01 7.10468898e-04],0.005860821397959048
