,guid,gold,sm,en
2777,4186,1,[0.57437142 0.42562858],0.6820438082137725
2778,4380,1,[0.0027704 0.9972296],0.019080772219561396
2779,94,0,[0.96090115 0.03909885],0.1650695884447435
2780,4971,0,[0.96463317 0.03536683],0.15292920030308002
2781,2979,1,[0.70904293 0.29095707],0.6030064011339294
2782,892,1,[0.51983049 0.48016951],0.692360477315417
2783,2539,1,[0.06688589 0.93311411],0.2455081729194326
2784,4678,0,[0.93283624 0.06716376],0.24623989743225522
2785,3808,0,[0.97741606 0.02258394],0.10793176333112708
2786,2773,0,[0.80345942 0.19654058],0.49556908860591053
2787,218,0,[0.92098795 0.07901205],0.2763498049145055
2788,5150,0,[0.9965506 0.0034494],0.023000012809449237
2789,3379,1,[4.33949167e-04 9.99566051e-01],0.0037937425073391734
2790,1364,0,[0.9296358 0.0703642],0.25457999425168576
2791,5028,1,[0.00276298 0.99723702],0.01903711509115357
2792,1631,0,[0.93630343 0.06369657],0.23701988697483195
2793,5745,0,[0.97541494 0.02458506],0.11538312880167816
2794,1583,1,[0.34276161 0.65723839],0.6428502679339483
2795,5829,0,[0.96957985 0.03042015],0.13619962704757524
2796,4007,1,[3.45501383e-04 9.99654499e-01],0.0030992652666074687
2797,1174,0,[0.97858775 0.02141225],0.10348557374098652
2798,3525,0,[0.99424538 0.00575462],0.03541896018548563
2799,2909,0,[0.82993348 0.17006652],0.45599167194892976
2800,4213,0,[0.82660251 0.17339749],0.46123267481333685
2801,3928,1,[0.00131116 0.99868884],0.010012255479119728
2802,940,0,[0.98977896 0.01022104],0.057014810593056825
2803,5664,1,[0.00118834 0.99881166],0.009191331642080454
2804,3408,0,[0.88029972 0.11970028],0.3663274037765079
2805,943,1,[0.25373353 0.74626647],0.5663997970616437
2806,68,0,[0.69273766 0.30726234],0.6168926586904618
2807,776,0,[0.55755203 0.44244797],0.6865080019873754
2808,1056,0,[0.99219786 0.00780214],0.045638211949683274
2809,117,0,[0.96810036 0.03189964],0.14128473924034612
2810,1252,1,[4.98402960e-04 9.99501597e-01],0.004288185506648354
2811,219,0,[0.98857869 0.01142131],0.06243505909084317
2812,5461,0,[0.99452236 0.00547764],0.0339851069380085
2813,6058,0,[0.97792015 0.02207985],0.1060267319294887
2814,3805,0,[0.98212409 0.01787591],0.08965320991343348
2815,2624,0,[0.97132779 0.02867221],0.1300959069856504
2816,2723,0,[0.99057349 0.00942651],0.0533493616017403
2817,3698,1,[0.00233419 0.99766581],0.016476877437195423
2818,1608,0,[0.97756559 0.02243441],0.10736790066755555
2819,4208,1,[6.71581936e-04 9.99328418e-01],0.005577849735377893
2820,3632,0,[0.93260651 0.06739349],0.24684391951662482
2821,4446,1,[0.18775704 0.81224296],0.4829542624043492
2822,1068,1,[6.41742304e-04 9.99358258e-01],0.0053591917735639405
2823,1051,0,[0.99307318 0.00692682],0.04134536080198112
2824,4966,0,[0.97051299 0.02948701],0.13295443466132265
2825,1460,1,[0.00157415 0.99842585],0.01173255998179375
2826,250,0,[0.86767478 0.13232522],0.39078307768436826
2827,2966,0,[0.9851329 0.0148671],0.07732577228609792
2828,2591,0,[0.99655189 0.00344811],0.022992709334507228
2829,1733,0,[0.98567463 0.01432537],0.07504382778232749
2830,2420,0,[0.99183982 0.00816018],0.047364914090236895
2831,3054,1,[0.00110224 0.99889776],0.008608354900747964
2832,1531,1,[0.45543625 0.54456375],0.6891700498769328
2833,1454,0,[0.95462092 0.04537908],0.18467757916895772
2834,1721,1,[5.39999106e-04 9.99460001e-01],0.004602775812543752
2835,2313,1,[0.00352185 0.99647815],0.02340975305965153
2836,2738,1,[6.13587969e-04 9.99386412e-01],0.005151610992470466
2837,5691,1,[0.00170332 0.99829668],0.012560819930591206
2838,255,1,[3.92056085e-04 9.99607944e-01],0.003467308572668466
2839,3876,0,[0.9840325 0.0159675],0.08190007402099374
2840,543,1,[7.49403760e-04 9.99250596e-01],0.006142006697298661
2841,5037,0,[0.92686445 0.07313555],0.26167515446062556
2842,2644,1,[0.00130379 0.99869621],0.009963356742674385
2843,2589,0,[0.9888394 0.0111606],0.06126908351152421
2844,5720,1,[0.00972836 0.99027164],0.05474954900440093
2845,2043,0,[0.99443673 0.00556327],0.03442985605292143
2846,5289,1,[0.00168046 0.99831954],0.012414968981490025
2847,5,1,[0.0016132 0.9983868],0.011984033959664893
2848,338,0,[0.96158637 0.03841363],0.1628693725542587
2849,629,0,[0.99214251 0.00785749],0.04590617662258378
2850,5727,0,[0.97811755 0.02188245],0.10527751947345891
2851,1461,1,[5.64740254e-04 9.99435260e-01],0.004788354815615063
2852,5612,0,[0.99640833 0.00359167],0.023803205690240734
2853,5647,0,[0.81248921 0.18751079],0.4825933797009877
2854,3611,0,[0.92335318 0.07664682],0.27050237340394523
2855,5477,1,[4.32030593e-04 9.99567969e-01],0.0037788843734220118
2856,5057,1,[5.92692590e-04 9.99407307e-01],0.004996717571500327
2857,5963,1,[4.54133313e-04 9.99545867e-01],0.003949548677509015
2858,5431,0,[0.88118681 0.11881319],0.36455366182649374
2859,2088,1,[0.03504465 0.96495535],0.15186252752081447
2860,3050,0,[0.99087439 0.00912561],0.05194384518396353
2861,3456,0,[0.99317045 0.00682955],0.040861700178111665
2862,5386,1,[0.03444756 0.96555244],0.1498776073723925
2863,723,0,[0.90187742 0.09812258],0.32093816378439605
2864,4912,0,[0.99107681 0.00892319],0.05099268018002487
2865,5437,0,[0.85934744 0.14065256],0.4061463089096693
2866,472,1,[4.43001124e-04 9.99556999e-01],0.003863730308601979
2867,3437,0,[0.9975479 0.0024521],0.017188202849063
2868,869,1,[3.71529914e-04 9.99628470e-01],0.003305760004823715
2869,703,1,[4.36500373e-04 9.99563500e-01],0.0038134868372889834
2870,5985,0,[0.96887266 0.03112734],0.13863932057331044
2871,1700,1,[4.40365761e-04 9.99559634e-01],0.003843373512448357
2872,2845,0,[0.97415298 0.02584702],0.11999538773907698
2873,2189,0,[0.95248122 0.04751878],0.19114359081568696
2874,2564,1,[0.00154749 0.99845251],0.011560277758177752
2875,785,1,[3.73346982e-04 9.99626653e-01],0.0033201058736943797
2876,4355,1,[5.58109576e-04 9.99441890e-01],0.004738727658932669
2877,2733,0,[0.97579403 0.02420597],0.11398480780826148
2878,62,0,[0.99640753 0.00359247],0.02380771806723538
2879,767,1,[0.74468897 0.25531103],0.568095035823238
2880,345,0,[0.99523145 0.00476855],0.03024844907459804
2881,4956,1,[0.20676191 0.79323809],0.5096347173697792
2882,5663,1,[5.74393234e-04 9.99425607e-01],0.004860463315188421
2883,1444,0,[0.9754065 0.0245935],0.115414214914351
2884,1813,0,[0.9784851 0.0215149],0.10387769719871451
2885,4740,1,[0.01405308 0.98594692],0.07388902290149132
2886,5412,1,[7.50389937e-04 9.99249610e-01],0.006149102067557642
2887,5726,1,[0.00140094 0.99859906],0.010604965826240757
2888,4075,0,[0.98483001 0.01516999],0.07859286454144664
2889,2610,0,[0.98856603 0.01143397],0.06249154558801346
2890,1430,0,[0.94398177 0.05601823],0.21586798339492586
2891,5801,1,[0.00262898 0.99737102],0.018244684764106
2892,2204,0,[0.52988781 0.47011219],0.6913595530266681
2893,3471,1,[0.67927784 0.32072216],0.6274126050034625
2894,231,1,[0.03332866 0.96667134],0.14612901509161688
2895,3497,0,[0.9620748 0.0379252],0.16129333039759036
2896,3572,0,[0.98789797 0.01210203],0.06545148925786021
2897,5934,1,[0.07473098 0.92526902],0.2657080775595673
2898,405,0,[0.9418883 0.0581117],0.22173988292510569
2899,5600,0,[0.99350522 0.00649478],0.03918629181361192
2900,2918,1,[0.02059506 0.97940494],0.10034601856632
2901,3741,0,[0.93948045 0.06051955],0.22839469055548522
2902,6036,1,[5.38708868e-04 9.99461291e-01],0.004593067286366992
2903,289,1,[4.17393442e-04 9.99582607e-01],0.003665245572280075
2904,5645,0,[0.98659049 0.01340951],0.07113819983483509
2905,1936,1,[5.00370325e-04 9.99499630e-01],0.0043031406887262735
2906,754,1,[4.10133314e-04 9.99589867e-01],0.0036086905163595687
2907,5165,1,[6.70071221e-04 9.99329929e-01],0.005566811956728386
2908,130,1,[0.00413994 0.99586006],0.026847538031928776
2909,1776,1,[5.40411413e-04 9.99459589e-01],0.004605877609938667
2910,3056,0,[0.96973305 0.03026695],0.13566887824023083
2911,3899,1,[0.00543296 0.99456704],0.03375251510569179
2912,395,1,[0.0773728 0.9226272],0.2723054823284945
2913,4043,1,[5.13557870e-04 9.99486442e-01],0.004403189208525479
2914,1860,1,[4.99185075e-04 9.99500815e-01],0.004294131782907798
2915,4362,0,[0.91569793 0.08430207],0.28915278873269784
2916,2735,0,[0.91292833 0.08707167],0.2957098743253592
2917,1117,1,[0.5618568 0.4381432],0.6854750132222147
2918,3382,0,[0.99195978 0.00804022],0.04678820481577593
2919,4128,0,[0.99237614 0.00762386],0.04477224756786163
2920,993,0,[0.99008147 0.00991853],0.055626819439557426
2921,2548,1,[5.09548675e-04 9.99490451e-01],0.004372809333577456
2922,3673,1,[4.16976262e-04 9.99583024e-01],0.0036619992641489267
2923,2700,0,[0.99569854 0.00430146],0.027729990454522752
2924,313,0,[0.99326751 0.00673249],0.0403776861850917
2925,660,1,[0.00780155 0.99219845],0.045635323381884745
2926,5271,0,[0.99235451 0.00764549],0.04487752547755626
2927,5839,0,[0.9929724 0.0070276],0.04184508075560331
2928,3158,1,[0.23647504 0.76352496],0.5469826001644196
2929,4414,0,[0.98911795 0.01088205],0.060016465658295756
2930,5569,1,[0.93650936 0.06349064],0.23646602970841618
2931,4506,0,[0.97155924 0.02844076],0.1292796121220331
2932,4270,1,[4.95465927e-04 9.99504534e-01],0.0042658448013311555
2933,5460,0,[0.97591918 0.02408082],0.11352182095533034
2934,5555,0,[0.98322018 0.01677982],0.08522707612131816
2935,1735,1,[0.00393042 0.99606958],0.025693300409808783
2936,1028,1,[4.53581919e-04 9.99546418e-01],0.0039453044442393816
2937,4904,0,[0.9876671 0.0123329],0.06646559536679161
2938,5380,1,[4.73456550e-04 9.99526543e-01],0.004097867591397293
2939,6044,0,[0.98687903 0.01312097],0.06989480005205168
2940,5479,0,[0.94987236 0.05012764],0.1988909014026447
2941,454,1,[0.00130576 0.99869424],0.009976403302082416
2942,2776,0,[0.99230913 0.00769087],0.0450982284879386
2943,1693,0,[0.99627493 0.00372507],0.024551206076221882
2944,900,0,[0.92432282 0.07567718],0.2680824548740744
2945,108,0,[0.99084269 0.00915731],0.05209238497576484
2946,414,1,[0.0029828 0.9970172],0.020323024820535603
2947,4397,0,[0.6147297 0.3852703],0.6665853497637233
2948,4959,1,[0.00312899 0.99687101],0.021169113380092683
2949,5347,0,[0.96323442 0.03676558],0.1575251077648407
2950,2999,0,[0.63559484 0.36440516],0.655910727551877
2951,5385,0,[0.97996833 0.02003167],0.09816234110148886
2952,3779,0,[0.99132491 0.00867509],0.04982059255847285
2953,3964,1,[0.00802807 0.99197193],0.04672968506955073
2954,499,0,[0.99033685 0.00966315],0.0544478832806365
2955,2245,0,[0.99686782 0.00313218],0.021187518661057277
2956,2218,1,[4.03372528e-04 9.99596627e-01],0.0035559096752045202
2957,2243,1,[0.00117007 0.99882993],0.009068142046714318
2958,5029,1,[0.00153319 0.99846681],0.011467734077738963
2959,1344,0,[0.97898449 0.02101551],0.10196540360163892
2960,2907,1,[0.00148008 0.99851992],0.011122707736267484
2961,2928,0,[0.94625484 0.05374516],0.20939835289305167
2962,1273,1,[3.86981016e-04 9.99613019e-01],0.0034274681799210754
2963,1171,0,[0.95814624 0.04185376],0.1737914060933271
2964,4697,1,[0.10320447 0.89679553],0.33206740436371973
2965,1265,0,[0.97745978 0.02254022],0.10776699108571874
2966,1698,0,[0.86309291 0.13690709],0.399308978521851
2967,2173,1,[0.02571884 0.97428116],0.11952985677663117
2968,2767,0,[0.99635219 0.00364781],0.02411858152348896
2969,1821,0,[0.98323356 0.01676644],0.08517261959090962
2970,4726,1,[5.20951455e-04 9.99479049e-01],0.00445913252232872
2971,251,1,[5.55649917e-04 9.99444350e-01],0.004720298404958976
2972,5625,0,[0.72404924 0.27595076],0.5890881746037447
2973,3182,0,[0.98591371 0.01408629],0.07403016500217334
2974,4343,0,[0.9939103 0.0060897],0.037135631051495206
2975,196,0,[0.94116269 0.05883731],0.223756284838561
2976,2582,0,[0.90632949 0.09367051],0.31094878741869636
2977,4466,1,[3.54447160e-04 9.99645553e-01],0.003170449754994857
2978,2404,0,[0.9580394 0.0419606],0.1741257495322565
2979,5144,1,[0.35066868 0.64933132],0.6478595934928113
2980,2256,1,[0.71529395 0.28470605],0.597343258579062
2981,5177,0,[0.84071673 0.15928327],0.43847946545967287
2982,5651,1,[0.10608323 0.89391677],0.3382472107800254
2983,5516,1,[0.00115024 0.99884976],0.008934138259677525
2984,2121,1,[8.24063083e-04 9.99175937e-01],0.006675612518215269
2985,2273,0,[0.97134438 0.02865562],0.13003746456937176
2986,5153,0,[0.99617537 0.00382463],0.025106339655408275
2987,4944,1,[9.33124638e-04 9.99066875e-01],0.007443073404750365
2988,819,0,[0.87446089 0.12553911],0.37781789764176904
2989,536,1,[5.80916532e-04 9.99419083e-01],0.0049091007700694436
2990,2026,1,[7.77356760e-04 9.99222643e-01],0.006342626673821334
2991,3581,1,[9.45620414e-04 9.99054380e-01],0.007530161043530866
2992,3334,1,[0.16302803 0.83697197],0.4446571059526315
2993,5989,1,[0.53950408 0.46049592],0.6900227804342144
2994,37,0,[0.94345419 0.05654581],0.21735545679080914
2995,2156,0,[0.99679017 0.00320983],0.02163401072703287
2996,4863,0,[0.99700091 0.00299909],0.02041762066438506
2997,462,0,[0.98061555 0.01938445],0.0956337398972868
2998,890,1,[5.91242430e-04 9.99408758e-01],0.004985940754881542
2999,4829,1,[0.00128039 0.99871961],0.009807739419345374
3000,2422,0,[0.96910216 0.03089784],0.13784943371255826
3001,278,0,[0.99207805 0.00792195],0.04621780575574666
3002,3855,1,[0.3454217 0.6545783],0.6445663314245526
3003,1194,0,[0.97453871 0.02546129],0.11859248774030479
3004,5406,0,[0.99561214 0.00438786],0.028199524850170805
3005,1968,0,[0.93782191 0.06217809],0.2329190277552293
3006,4968,1,[0.05314941 0.94685059],0.20768609093546825
3007,5594,1,[7.62607433e-04 9.99237393e-01],0.006236897775379723
3008,1357,0,[0.97192037 0.02807963],0.12800206240678288
3009,1161,0,[0.99351224 0.00648776],0.03915095695251476
3010,624,0,[0.9765323 0.0234677],0.11124401065702239
3011,241,0,[0.96490361 0.03509639],0.15203404814659313
3012,4498,0,[0.99084667 0.00915333],0.05207374373963013
3013,3558,1,[5.46018540e-04 9.99453981e-01],0.004648028999382651
3014,4266,0,[0.9865733 0.0134267],0.07121208409370008
3015,4880,1,[0.00113326 0.99886674],0.008819158398970302
3016,1796,0,[0.96845003 0.03154997],0.1400893983111339
3017,699,0,[0.95824183 0.04175817],0.17349201031512262
3018,2082,0,[0.99443304 0.00556696],0.034449020995008434
3019,802,0,[0.92575521 0.07424479],0.264483022590475
3020,3644,1,[0.00177353 0.99822647],0.013006908481854951
3021,5104,0,[0.9897846 0.0102154],0.05698898367713101
3022,1530,0,[0.99038279 0.00961721],0.0542350877868794
3023,534,0,[0.98606087 0.01393913],0.07340419368840725
3024,2896,1,[0.39835358 0.60164642],0.6723384527953203
3025,76,0,[0.97913701 0.02086299],0.10137898828974574
3026,2071,0,[0.75778274 0.24221726],0.5536222740261021
3027,4915,0,[0.95169079 0.04830921],0.19350639008421086
3028,3487,1,[0.00677627 0.99322373],0.040596180738481084
3029,5920,0,[0.98298781 0.01701219],0.08617135574701199
3030,29,1,[0.00105025 0.99894975],0.00825309165908757
3031,1483,0,[0.99585792 0.00414208],0.02685922482265618
3032,341,0,[0.98322217 0.01677783],0.08521899046756795
3033,3806,0,[0.99845999 0.00154001],0.01151186087047122
3034,3183,0,[0.99607982 0.00392018],0.02563663823490922
3035,2458,1,[4.39810742e-04 9.99560189e-01],0.003839084266600366
3036,304,0,[0.84442352 0.15557648],0.4322613205661483
3037,3591,1,[5.29063153e-04 9.99470937e-01],0.004520388680411139
3038,58,1,[0.3656488 0.6343512],0.6565992221971937
3039,6038,1,[4.65007572e-04 9.99534992e-01],0.00403311498759224
3040,2072,1,[0.05389554 0.94610446],0.20982947778192557
3041,1980,0,[0.99042594 0.00957406],0.054034976714817815
3042,5108,0,[0.918296 0.081704],0.2829115380126131
3043,526,1,[8.13138983e-04 9.99186861e-01],0.006597973828412093
3044,5973,0,[0.98712488 0.01287512],0.06883032067381653
3045,2844,1,[4.77148927e-04 9.99522851e-01],0.004126118284246525
3046,3553,0,[0.883201 0.116799],0.36049833134159437
3047,314,0,[0.99760394 0.00239606],0.016850858207655642
3048,1111,0,[0.99044694 0.00955306],0.053937553093534846
3049,3505,0,[0.99003718 0.00996282],0.05583061323292649
3050,2806,1,[0.00871166 0.99128834],0.04999380759673897
3051,4328,1,[4.28911211e-04 9.99571089e-01],0.003754708530453665
3052,3562,1,[0.00138816 0.99861184],0.010521010763243986
3053,1554,0,[0.99198821 0.00801179],0.046651270298507186
3054,2056,1,[9.30915479e-04 9.99069085e-01],0.00742765960957004
3055,3162,1,[0.0011444 0.9988556],0.008894608338835168
3056,4354,0,[0.91345468 0.08654532],0.2944712286741199
3057,2522,1,[6.63986939e-04 9.99336013e-01],0.0055223236024430945
3058,1536,1,[0.13708433 0.86291567],0.3996351785538448
3059,4641,1,[0.00123135 0.99876865],0.009480179586969475
3060,5290,0,[0.88588878 0.11411122],0.3550254292928578
3061,2108,0,[0.90887091 0.09112909],0.3051423629155144
3062,3586,0,[0.9908215 0.0091785],0.052191582846983456
3063,2679,1,[4.75787413e-04 9.99524213e-01],0.004115704562608376
3064,745,0,[0.99668098 0.00331902],0.022258772981246396
3065,778,0,[0.99191725 0.00808275],0.046992875995069766
3066,253,1,[5.74771660e-04 9.99425228e-01],0.004863286861485704
3067,1435,1,[0.0018413 0.9981587],0.013434791782602524
3068,4374,1,[0.4502579 0.5497421],0.6881904314056695
3069,3411,0,[0.99398183 0.00601817],0.03677074363321606
3070,4496,0,[0.91065033 0.08934967],0.30103061939585685
3071,991,0,[0.76311702 0.23688298],0.5474602881150685
3072,1886,0,[0.91614856 0.08385144],0.2880765940092198
3073,152,0,[0.98386167 0.01613833],0.08260317120888598
3074,3029,0,[0.94363534 0.05636466],0.2168453096197102
3075,4754,1,[7.97644198e-04 9.99202356e-01],0.0064875984021365
3076,3392,0,[0.97388221 0.02611779],0.12097668586738602
3077,555,0,[0.84513755 0.15486245],0.43105159821127226
3078,4777,0,[0.99562581 0.00437419],0.028125361472595346
3079,2200,0,[0.91575647 0.08424353],0.28901314097045366
3080,5715,0,[0.97299068 0.02700932],0.12418737772186089
3081,3341,1,[7.80990171e-04 9.99219010e-01],0.006368629173300137
3082,4539,1,[5.96326528e-04 9.99403673e-01],0.005023707483234936
3083,5312,1,[0.56465919 0.43534081],0.6847620948616409
3084,3195,0,[0.98875314 0.01124686],0.061655538370253025
3085,142,1,[0.01937431 0.98062569],0.09559394160672599
3086,288,0,[0.98061156 0.01938844],0.0956493895258955
3087,5907,1,[0.18170591 0.81829409],0.47397039775987515
3088,1720,0,[0.98960843 0.01039157],0.05779320958210874
3089,2257,1,[4.55446131e-04 9.99544554e-01],0.003959651103637225
3090,3730,0,[0.94733726 0.05266274],0.2062821188751494
3091,3072,0,[0.97468803 0.02531197],0.11804779284193104
3092,205,1,[0.52268572 0.47731428],0.6921175433145375
3093,4259,1,[7.59955872e-04 9.99240044e-01],0.006217860239615606
3094,1029,1,[4.72067766e-04 9.99527932e-01],0.004087234446761389
3095,320,0,[0.60212662 0.39787338],0.6721399680090847
3096,1284,1,[4.48101336e-04 9.99551899e-01],0.003903082309316133
3097,3665,1,[5.35209767e-04 9.99464790e-01],0.0045667223763407195
3098,1949,1,[0.00615 0.99385],0.037442584897572365
3099,5718,1,[4.41160703e-04 9.99558839e-01],0.0038495156747799107
3100,844,1,[5.31993704e-04 9.99468006e-01],0.004542488284379583
3101,663,1,[4.23473894e-04 9.99576526e-01],0.0037125138668018167
3102,3427,0,[0.98511037 0.01488963],0.07742024066628922
3103,899,1,[7.80684911e-04 9.99219315e-01],0.006366445231605808
3104,546,0,[0.99048597 0.00951403],0.053756329394354256
3105,2832,1,[4.34082802e-04 9.99565917e-01],0.003794777107852726
3106,476,0,[0.97323835 0.02676165],0.12329850681595374
3107,3420,1,[0.00438449 0.99561551],0.028181224744147634
3108,3818,1,[0.00946362 0.99053638],0.053521997733500776
3109,4120,1,[0.16966233 0.83033767],0.45535038779543047
3110,4979,0,[0.84126673 0.15873327],0.43756336530347717
3111,1030,0,[0.71457102 0.28542898],0.5980079669617626
3112,5076,0,[0.99149525 0.00850475],0.04901173667720178
3113,2365,1,[0.00114267 0.99885733],0.00888290233172913
3114,5089,0,[0.99407385 0.00592615],0.03630008550556931
3115,4081,0,[0.96250688 0.03749312],0.15989361672462224
3116,939,0,[0.99422605 0.00577395],0.035518495895923846
3117,812,1,[0.12018569 0.87981431],0.36729479495472794
3118,4240,0,[0.87927889 0.12072111],0.3683592928955124
3119,2352,0,[0.97511593 0.02488407],0.11648185661318317
3120,4824,0,[0.94541609 0.05458391],0.2117972401440216
3121,4998,1,[5.02065891e-04 9.99497934e-01],0.0043160235453477604
3122,1575,0,[0.97253654 0.02746346],0.12581120817438762
3123,590,1,[0.22126746 0.77873254],0.5285074635319089
3124,1559,1,[7.39903740e-04 9.99260096e-01],0.006073588945024636
3125,4084,1,[4.99383770e-04 9.99500616e-01],0.00429564223216123
3126,1163,0,[0.99110862 0.00889138],0.05084279818148429
3127,5187,1,[0.00529484 0.99470516],0.03303115043608225
3128,2985,0,[0.99555164 0.00444836],0.028527324902253334
3129,1488,1,[0.02163009 0.97836991],0.10431707270475549
3130,5818,0,[0.98007062 0.01992938],0.09776416326038911
3131,1125,1,[0.00159159 0.99840841],0.011844969362968404
3132,2320,1,[5.12705108e-04 9.99487295e-01],0.004396729994466566
3133,3148,1,[3.62651514e-04 9.99637348e-01],0.003235535774242998
3134,365,0,[0.97818542 0.02181458],0.10501950329625555
3135,3405,1,[0.52845007 0.47154993],0.6915274929891533
3136,3935,0,[0.97885855 0.02114145],0.10244878904658818
3137,2836,0,[0.99693207 0.00306793],0.02081656700865938
3138,6001,0,[0.96711715 0.03288285],0.14462468453947447
3139,3974,0,[0.98783285 0.01216715],0.0657379942454228
3140,5927,0,[0.98823368 0.01176632],0.06396888246965125
3141,494,1,[0.00103168 0.99896832],0.008125538598110464
3142,6080,1,[4.68116409e-04 9.99531884e-01],0.004056958689900853
3143,3643,1,[4.18649380e-04 9.99581351e-01],0.0036750162234959133
3144,463,0,[0.88539198 0.11460802],0.3560423766719212
3145,4661,1,[3.27942787e-04 9.99672057e-01],0.0029588662267649914
3146,5302,0,[0.43991318 0.56008682],0.6859088473711046
3147,500,0,[0.98619255 0.01380745],0.07284272123047486
3148,5454,1,[0.02224534 0.97775466],0.10665343808447247
3149,5488,0,[0.90727035 0.09272965],0.3088081610811698
3150,3217,1,[0.01241867 0.98758133],0.06684124488767121
3151,3127,0,[0.99146927 0.00853073],0.04913532503426483
3152,5092,1,[0.49998695 0.50001305],0.6931471802195752
3153,1045,0,[0.99225689 0.00774311],0.045351943854881636
3154,2992,0,[0.81421666 0.18578334],0.48005066912014593
3155,2668,0,[0.99159636 0.00840364],0.0485299975139614
3156,4029,1,[0.01082777 0.98917223],0.05977155171984748
3157,5842,0,[0.98495385 0.01504615],0.07807556267793343
3158,2207,0,[0.98940642 0.01059358],0.05871165601220045
3159,3360,1,[0.00203908 0.99796092],0.014669593615850466
3160,2338,0,[0.70939905 0.29060095],0.6026888837361981
3161,6037,1,[0.00152152 0.99847848],0.011392037250598223
3162,915,0,[0.90281946 0.09718054],0.31884343840630847
3163,2604,0,[0.92869439 0.07130561],0.25700312739691367
3164,406,1,[4.55318618e-04 9.99544681e-01],0.003958670024831693
3165,4917,1,[5.63999134e-04 9.99436001e-01],0.004782811798398212
3166,6050,1,[0.96830284 0.03169716],0.14059306130188776
3167,1481,0,[0.99348371 0.00651629],0.03929441049812567
3168,4923,1,[0.09111454 0.90888546],0.30510891482451796
3169,5120,0,[0.97578741 0.02421259],0.1140092603376894
3170,3139,1,[0.91741993 0.08258007],0.2850260048971964
3171,5779,1,[3.86396641e-04 9.99613603e-01],0.003422876453448938
3172,4779,0,[0.99505008 0.00494992],0.031213734625478672
3173,1405,1,[3.70603191e-04 9.99629397e-01],0.003298440037215724
3174,907,0,[0.9929632 0.0070368],0.04189059676693942
3175,2684,1,[5.38957833e-04 9.99461042e-01],0.004594940888683068
3176,4870,0,[0.99430481 0.00569519],0.035112454007992074
3177,2327,0,[0.94826249 0.05173751],0.20359979472024875
3178,1278,0,[0.66496544 0.33503456],0.6376868596502274
3179,5666,0,[0.7544485 0.2455515],0.5573949889390974
3180,479,0,[0.94542903 0.05457097],0.2117603299590774
3181,3251,1,[7.07145652e-04 9.99292854e-01],0.005836723810825655
3182,4663,0,[0.99276823 0.00723177],0.042852902718776745
3183,5677,1,[7.57200949e-04 9.99242799e-01],0.006198070784471324
3184,1093,0,[0.84667921 0.15332079],0.4284263401907683
3185,1347,1,[4.86715185e-04 9.99513285e-01],0.004199178110188039
3186,297,1,[0.00142897 0.99857103],0.010788817284707064
3187,4888,1,[5.02149049e-04 9.99497851e-01],0.004316655228828841
3188,3470,1,[6.39928359e-04 9.99360072e-01],0.005345855467899654
3189,4323,1,[6.84822221e-04 9.99315178e-01],0.00567444294959951
3190,1065,0,[0.88529373 0.11470627],0.3562431991018624
3191,4812,0,[0.93717231 0.06282769],0.23467814558772113
3192,2728,1,[0.00256585 0.99743415],0.017869015505219486
3193,2826,1,[6.89304533e-04 9.99310695e-01],0.005707084927874084
3194,837,1,[0.00109716 0.99890284],0.008573745956690602
3195,464,0,[0.99558641 0.00441359],0.028339018746255756
3196,973,0,[0.97288505 0.02711495],0.124565780570041
3197,1861,1,[0.0041614 0.9958386],0.026965124129084753
3198,2101,1,[4.80000308e-04 9.99520000e-01],0.004147914875355842
3199,4871,0,[0.98370052 0.01629948],0.08326473329611604
3200,711,1,[5.84004291e-04 9.99415996e-01],0.0049320973756000145
3201,16,0,[0.89166322 0.10833678],0.34302379157334206
3202,2446,0,[0.98693727 0.01306273],0.06964306849014906
3203,2413,0,[0.99600238 0.00399762],0.02606467522199432
3204,3272,1,[0.02300032 0.97699968],0.10949663741767347
3205,992,0,[0.98589721 0.01410279],0.07410025571028121
3206,3020,1,[0.00201038 0.99798962],0.014491686142678407
3207,2708,0,[0.94779109 0.05220891],0.20496859850960775
3208,6049,1,[4.44315552e-04 9.99555684e-01],0.0038738777068326367
3209,4450,0,[0.93357779 0.06642221],0.24428442197015024
3210,654,0,[0.93367777 0.06632223],0.24402008561938698
3211,686,0,[0.95018036 0.04981964],0.19798384016667042
3212,4885,1,[7.52779272e-04 9.99247221e-01],0.006166287541987495
3213,3330,0,[0.99117712 0.00882288],0.050519652767110575
3214,1078,0,[0.81179349 0.18820651],0.4836119116965801
3215,4073,1,[5.08832656e-04 9.99491167e-01],0.0043673803453783385
3216,3036,1,[0.43616141 0.56383859],0.6849741586217265
3217,5375,0,[0.91559163 0.08440837],0.2894062765137346
3218,3523,0,[0.97520528 0.02479472],0.11615394136800188
3219,1128,0,[0.9682962 0.0317038],0.14061574475572752
3220,6025,0,[0.7483053 0.2516947],0.5641893135173917
3221,6029,1,[0.57916678 0.42083322],0.6805595169228789
3222,1119,0,[0.99351827 0.00648173],0.0391205969330217
3223,5828,0,[0.92519288 0.07480712],0.26589962365430064
3224,5129,0,[0.98835907 0.01164093],0.06341263396510513
3225,437,1,[5.63689042e-04 9.99436311e-01],0.0047804922610240755
